,date,title,intro,url,content summary,keywords
2410,5-Nov-13,The debate: Palm oil and troubled waters,"The danger is real: as population growth hurtles along, we are running out of space — fast.",www.foodnavigator-asia.com/Article/2013/11/05/The-debate-Palm-oil-and-troubled-waters,"“You wouldn’t believe that, though, if you heard the outcry​,” says John Clendon, chief executive of Univanich, a certified sustainable oil palm processor in Thailand.
Greenpeace recently released a report under the title “Licence to Kill: How Deforestation for Palm Oil is Driving Sumatran Tigers toward Extinction​” and singled out Wilmar, the world’s biggest palm oil trader, for not doing enough to ensure its supplies do not come from illegally cleared forests in Indonesia.
But palm oil gets the blame for that.​“Logging often destroyed forest habitats long before oil palms arrived on the scene.
The association had clearly seen a looming threat from oil palm to the dominance soy enjoyed in the edible oil segment.
Oil palm does have its problems — especially among its non-certified sustainable practitioners — but it also has solutions, which we will go into later this week.","['debate', 'palms', 'crop', 'united', 'land', 'thats', 'agricultural', 'troubled', 'palm', 'trees', 'waters', 'logging', 'oil']"
2411,5-Nov-13,DSM profits rise 27% but nutrition space ‘sluggish’ as omega-3 bites,"DSM has delivered a Q3 increase in EBITDA earnings of 27% across all its divisions despite “headwinds” like the ongoing economic flatline in Europe and elsewhere, challenging currency movements and rising ingredient costs.",www.foodnavigator-asia.com/Article/2013/11/05/DSM-profits-rise-27-but-nutrition-sees-sluggish-development,"New omega-3 players coming out of China were also impacting supply dynamics, he said.
The nutrition cluster contributed €242m of the €342m EBITDA figure – up 20% from €202m in 2012.
For the nine months to the end of Q3, overall EBITDA was up 15% from €866m to €998m, with nutrition accounting for €706m this year, up from €589m in equivalent 9-month period in 2012.
Overall, based on current economic assumptions, DSM continues to expect to move towards its 2013 EBITDA target of €1.4 billion.
The combination of the above factors could however result in an EBITDA for 2013 slightly below €1.35 billion.”​","['27', 'dsm', 'rise', 'billion', 'overall', 'ebitda', 'customers', 'end', 'space', 'profits', 'omega3', 'nutrition', 'vitamin', 'dutch', 'bites', 'sluggish']"
2412,4-Nov-13,Ceasefire declared in lycopene IP war as LycoRed and Parry settle patent infringement case,LycoRed and EID Parry have agreed to settle a patent dispute over tomato lycopene products and manufacturing processes after 18 months of legal wrangling.,www.foodnavigator-asia.com/Article/2013/11/04/LycoRed-and-Parry-settle-lycopene-patent-infringement-case,"The dispute ​began in March 2012 when tomato lycopene giant LycoRed filed a lawsuit in New Jersey alleging that Indian firm EID Parry and Valensa International – which distributes Parry's natural tomato lycopene in the US - were infringing three of its patents*.
According to LycoRed, Valensa was also marketing its lycopene products as having benefits that were “uniquely associated” ​with LycoRed’s patented Lyc-O-Mato product, which provides a full complement of carotenoids and other organically occurring antioxidants.
It continues to differentiate itself from other companies in the market by using its proprietary processes to manufacture lycopene and unique compositions.
US patent #5,837,311​ - issued in 1998 – is a process patent covering the industrial processing of tomatoes.
US patent #5,965,183​ – issued in 1999 - covers a process for preparing stable lycopene concentrate in an essentially non-dissolving liquid and its uses.","['parry', 'products', 'settle', 'war', 'infringement', 'ceasefire', 'declared', 'lycored', 'market', 'tomato', 'lycopene', 'ip', 'patent', 'valensa', 'settlement', 'product']"
2413,4-Nov-13,Palm oil: Beyond the headlines and addressing the reality,"Deforestation, loss of habitats, social upheaval and vast swathes of smoke: there’s no doubt the palm oil industry is guilty of continuing atrocities against both planet and humanity.",www.foodnavigator-asia.com/Article/2013/11/04/Palm-oil-Beyond-the-headlines-and-addressing-the-reality,"If you believe the headlines, palm oil is both a menace to society and a hazard for the Earth’s future.
They would also be aware of just how important to consumer life hydrogenated trans fat-free palm oil has become as a widespread and versatile ingredient.
The trouble with palm oil is it is an easy victim of powerful lobbies and at the hands of the press.
Palm oil special​Case study: The little processor that did​The debate: Palm oil and troubled waters​Europe: When dogma makes way for karma​In short, the palm oil industry has an institutional PR problem that won’t go away — indeed it seems to be getting worse.
Next week, the Roundtable on Sustainable Palm Oil (RSPO) will host its annual meeting and general assembly on palm oil in the Indonesian city of Medan.","['production', 'reality', 'addressing', 'sustainable', 'society', 'palm', 'industry', 'trouble', 'week', 'crop', 'oil', 'understand', 'headlines']"
2414,30-Oct-13,Inclusion of palm oil smallholders is a tough nut to crack,"Even though often invisible, palm oil is present in many product formulations. Currently, it is the worlds most used vegetable oil and its production and demand are forecast to grow. ",www.foodnavigator-asia.com/Article/2013/10/30/Inclusion-of-palm-oil-smallholders-is-a-tough-nut-to-crack,"Clearly, if something is to be done about sustainability of palm oil production, they need to be taken along.
Thus, the inclusion of smallholders and raising their yields presents an opportunity to increase the production of palm oil, without conversion of new lands.
This way we create alliances of companies and organisations and build inclusive palm oil supply chains.
A successful demonstration of such a project was our project with the independent, associated smallholders of Keresa Palm Oil mill in Sarawak.
Together we can move towards an inclusive palm oil supply chain.","['smallholders', 'tough', 'crack', 'supply', 'inclusion', 'project', 'palm', 'projects', 'higher', 'keresa', 'oil', 'nut', 'practices']"
2415,29-Oct-13,Lion share purchase adds new roar to Warrnambool takeover battle,"The battle to acquire Warrnambool Cheese & Butter (WCB) has taken a new turn, with New Zealand-based food and beverage company Lion acquiring a 9.99% shareholding in the Australian dairy processor.",www.foodnavigator-asia.com/Article/2013/10/29/Lion-share-purchase-adds-new-roar-to-Warrnambool-takeover-battle,"Citing a Lion insider, the Wall Street Journal​ reported earlier today that the company has no plans to launch a takeover bid for WCB.
The insider claimed instead that the share purchase was designed to allow Lion to influence and block takeover deals between WCB and third parties.
In a statement issued earlier today, Lion gave away few clues regarding the reason for its share purchase.
Among the takeover contenders is Australian dairy cooperative, Murray Goulburn.
The proposal is higher than Murray Goulburn’s offer of $7.50 ($7.12) per share, and Bega Cheese’s tender of AUS$2.00 ($1.93) cash and 1.2 Bega shares per WCB share.","['adds', 'purchase', 'takeover', 'unexpected', 'today', 'share', 'roar', 'murray', 'lion', 'wcb', 'australian', 'battle', 'dairy', 'warrnambool', 'bega']"
2416,28-Oct-13,‘Major milestone’ as Coke inaugurates largest China bottling site,The Coca-Cola Company is set to open a $106m site in China’s Hebei province and says its bottling activities across five provinces although it to meet ‘increasingly diversified’ consumer needs.,www.foodnavigator-asia.com/Article/2013/10/28/Major-milestone-as-Coke-inaugurates-largest-China-bottling-site,"2.4bn+ servings have been sold annually in the province, which has delivered double digit CAGR for the company since 2008.
Strategic importance to COFCO Group​Coke’s 170,000m2 site will bottle both still and sparkling beverage lines – Coca-Cola, Sprite, Fanta and Minute Maid initially – and three more lines will be installed over the next few years.
Coke says its multi-million dollar investment will provide 2,000 jobs and 20,000 indirect jobs in the local community, while the site implements the firm’s conservation and source water protection plans.
“Today’s inauguration of this world class plant is a major milestone.
Upon completion, it will become the largest of our 12 Coca-Cola bottling plants in China,”​ he added.","['cocacola', 'site', 'lines', 'major', 'community', 'jobs', 'investment', 'cofco', 'inaugurates', 'bottling', 'province', 'plant', 'milestone', 'importance', 'china', 'largest', 'coke']"
2417,28-Oct-13,Japanese rice processor in $10m US debut,"Shinmei Co. Ltd is investing more than $10m in a rice processing facility in California to produce a gluten-free ‘Rice Bun’, an alternative to the burger bun, in the US.",www.foodnavigator-asia.com/Article/2013/10/28/Shinmei-Co.-Ltd-opens-Rice-Bun-processing-facility-in-California-US,"""We will bring Japanese rice processing technology to California​,"" said Mitsuzo Fujio, president of Shinmei U.S.A., in a statement.
""Our goal is to build relationships with the agricultural sector by collaborating with local rice farmers, integrating our Rice Bun product into the US market, and streamlining our entire process from the beginning to the end​,” added Fujio.
“We hope through our Rice Bun product, American people can enjoy rice, Japan's most treasured commodity, as a key part of their everyday meals​.""
Demand for gluten-free​The debut of the Rice Bun in the US retail and food service is due to a growing trend among consumers towards a gluten-free diet.
The Rice Bun is GMO-free, microwavable and can be made from brown or white rice, organic or non-organic, with multiple flavors.","['fine', 'bun', 'japanese', 'food', 'japans', 'sacramento', 'rice', 'debut', 'processor', '10m', 'works', 'processing', 'product', '2014the']"
2418,23-Oct-13,"Minister admits India's warehouse problem, calls on corporates to help",India’s food minister has acknowledge something that everyone with a passing knowledge of the country’s food network has been aware of for years: that India simply doesn’t have adequate storage to meet demand.,www.foodnavigator-asia.com/Article/2013/10/23/Minister-admits-India-s-warehouse-problem-calls-on-corporates-to-help,"The Bill will provide food grains to about 820bn Indians, but there is doubt that quantity will reach its target given the state of warehousing at the moment, he said.
“For this, we will need space to store over 85 million tonnes of grain by 2014.
In 2009, we had space for 55 million tonnes, and today, we are only at 78 million tonnes​,” he revealed.
“India must see improvements to its existing storage system as well as the creation of additional storage capacity to meet the demand of increased food production​,” she said.
This is a crime​,” he said, but added that he was confident the leakages could be plugged, even if there has been some concern whether India could produce and store sufficient food grains.","['system', 'grain', 'storage', 'warehousing', 'admits', 'warehouses', 'india', 'tonnes', 'million', 'calls', 'indias', 'corporates', 'grains', 'problem', 'warehouse', 'help', 'minister', 'food']"
2419,22-Oct-13,Benecol arrives in the Philippines,"Raisio’s Benecol partner, Kalbe International, has launched Benecol smoothies on the Philippine market. ",www.foodnavigator-asia.com/Article/2013/10/22/Benecol-arrives-in-the-Philippines,"Other Asian countries selling Benecol include Hong Kong and Thailand.
Kalbe International is part of the PT Kalbe Farma Tbk Group, and produces the Nutrive healthy lifestyle brand.
Nutrive Benecol is now available across over 300 retail stores in the Philippines, and its launch has been tied in to an extensive marketing campaign.
Mikko Laavainen, vice-president of Raisio’s licensed brands unit, said he is hoping to match Benecol’s launch in the Philippines with its success in Indonesia.
“Kalbe International has shown in Indonesia that the sales of Benecol products increase through marketing efforts and by offering consumers new interesting products​.”","['products', 'philippines', 'vicepresident', 'witnessed', 'arrives', 'kalbe', 'benecol', 'launch', 'international', 'unit', 'marketing']"
2420,21-Oct-13,China’s hunger for meat and dairy fuelling Australian exports,"Demand from China has helped the Australian state of Victoria lift its agricultural exports by 5% in 2012-13 to a record A$9.4bn, a new report from the state’s government has revealed.",www.foodnavigator-asia.com/Article/2013/10/21/China-s-hunger-for-meat-and-dairy-fuelling-Australian-exports,"According to the 2012-13 Victorian Food and Fibre Export Performance Report​, China continued to be the top destination for food exports from Victoria, which is Australia’s largest food and fibre exporter.
Exports to China grew by 73% on the back of strong demand from the country’s rapidly expanding middle class for Australian dairy, grain and meat products, going from A$506m in 2011-12 to A$875m in 2012-13, the report said.
According federal government data, Australian red meat exports to China set new records for beef and sheepmeat in 2012-13 with 162,139 tonnes of shipped weight product headed to the Chinese shores.
The report pointed out that Victorian meat exports have increased significantly over the previous 12 months and the state is a growing supplier of beef and number one supplier of lamb and mutton.
“Imported dairy products are taking a significant slice of the market because of production constraints in China and the perceived safety of imported products amongst Chinese consumers,”​ she said.","['201213', 'chinas', 'hunger', 'meat', 'fuelling', 'products', 'victorian', 'market', 'beef', 'australian', 'chinese', 'dairy', 'exports', 'china', 'consumption']"
2421,18-Oct-13,North America cocoa grind hits record high as Asia figures up 12%,"North America’s third quarter cocoa grind is the highest of any quarter since the National Confectioners Association began to collaborate data for the US, Mexico and Canada in 2009. The Asian Q3 cocoa grind has also jumped 12%.",www.foodnavigator-asia.com/Article/2013/10/18/North-America-and-Asia-Q3-2013-cocoa-grind,"North America's Q3 grind was 131,974 metric tons (MT), up 10% from the same period last year.
Cocoa grind data is an indicator of demand for chocolate products in the region.
Asian cocoa grind​Asia's cocoa grind grew 12% to 161,097 MT in Q3, according to the Cocoa Association of Asia.
Europe's Q3 cocoa grind​ figures were released by the European Cocoa Association (ECA) last week.
Cocoa butter prices & supply deficit​The positive grind figures come amid sky-high cocoa butter prices​ due to adverse weather in the Ivory Coast, the world’s premier cocoa grower.","['hits', 'high', 'figures', 'cocoa', 'america', 'data', 'supply', 'q3', 'north', 'recently', 'prices', 'dark', 'record', '12', 'chocolate', 'asia', 'grind']"
2422,17-Oct-13,Stevia Corp. inks deal with Korean food ingredients maker,"With its eye firmly on the Korean food market, US-based sweetener major Stevia Corp. has inked a memorandum of understanding with Taekyung Nongsan, the Korean food ingredients manufacturer, to grow its business in the peninsula.",www.foodnavigator-asia.com/Article/2013/10/17/Stevia-Corp.-inks-deal-with-Korean-food-ingredients-maker,"Stevia Corp.’s focus is on the economic development of the natural sweetener, and said in the statement that both parties intend to enter into a definitive agreement whereby Stevia Corp. will grow and supply agri-crops to Korean company.
Taekyung Nongsan is a subsidiary of NongShim Holdings, a South Korean conglomerate, that manufactures food ingredients that include seasonings, extracts and flavours, spices, soups, sauces and more.
NongShim Holdings has other subsidiaries, including NongShim, South Korea's largest processed food manufacturer, which dominates the domestic instant noodles and snacks market.
The agreement will also include forming potential joint ventures and other business arrangements to develop post-harvest processing and manufacturing capabilities.
Vietnamese research​In 2011, Stevia Corp had signed an agreement with a Vietnamese research institute to strengthen knowledge of stevia cultivation and crop management to drive production in the country.","['production', 'south', 'nongshim', 'deal', 'signed', 'corp', 'vietnam', 'research', 'stevia', 'agreement', 'korean', 'inks', 'maker', 'food', 'ingredients']"
2423,16-Oct-13,Dairy imports will continue to grow as China sorts out domestic supply,"China’s demand for dairy imports look set to grow for at least the next two years, while its local milk production struggles under structural change in the supply chain. ",www.foodnavigator-asia.com/Article/2013/10/16/Dairy-imports-will-continue-to-grow-as-China-sorts-out-domestic-supply,"Consequently, imported dairy products and ingredients will continue to play an increasingly important role.
However, slowed growth in milk production has already seen the country’s reliance on dairy imports grow by 20-30% per year over the past two years.
China is now expected to import almost 20% of its milk products to satisfy growing domestic demand.
The surge in Chinese buying in a shrinking global dairy supply pool has squeezed out many other buyers and held dairy prices at high levels.
While just over 80% of the Chinese dairy market is still supplied by domestic milk production, this domestic supply remains under-developed with about 60% originating from small-scale dairy farmers operating with less than 100 cows per farm.","['grow', 'production', 'largescale', 'imports', 'products', 'supply', 'continue', 'sorts', 'import', 'chinese', 'milk', 'dairy', 'china', 'domestic']"
2424,14-Oct-13,'China’s changing goalposts will cause multinational supplement drain',The Chinese Food and Drug Administration is steering the dietary supplement industry towards a more restrictive environment by putting an end to importing such products as food.,www.foodnavigator-asia.com/Article/2013/10/14/China-s-changing-goalposts-will-cause-multinational-supplement-drain,"Those who choose to enter as “health food​”, however, must be registered with the CFDA through a process that takes two to three years to complete and costs around US$50,000 per product.
This will come into effect on January 1, 2014, although any product imported before that date can be sold in China till the product expiration date.
“Those in the dietary supplement industry that are doing or have attempted doing business in China will know it is not an easy affair​,” said Crowther.
“Many foreign companies that come to the China market expect to find a set of rules and regulations they can follow and industry people that can answer their questions definitively​.
“However, the reality is some follow the rules, some don’t and others seem to make up their own.","['foreign', 'changing', 'goalposts', 'drain', 'multinational', 'companies', 'market', 'product', 'dietary', 'industry', 'chinas', 'cause', 'cfda', 'supplement', 'health', 'food']"
2425,14-Oct-13,Coke or milk? A philosopher’s perspective,"Food is a big part of all our lives not only providing sustenance, but enjoyment and a social experience. ",www.foodnavigator-asia.com/Article/2013/10/14/Coke-or-milk-A-philosopher-s-perspective,"In a recent column, Eureka Street's editor, Michael Mullins, defended the low price of supermarket milk against complaints by farmers saying: ""If milk is cheaper than Coke, people will drink more milk and less Coke.""
And if you ask why kids tend to pick coke over milk, the answer seems obvious: they like it more.
Despite having voluntarily restricted where it puts vending machine sites, the food industry generally opposes such state-enforced bans.
There will always be those, especially in the food industry, opposed to any measures that limit what and how they can sell.
Sundborn claimed that 26% of sugar in the average child's diet is from fizzy drinks, juice, energy drinks and flavoured milk.","['price', 'sweet', 'foods', 'drinks', 'perspective', 'philosophers', 'prices', 'industry', 'things', 'expensive', 'milk', 'food', 'coke']"
2426,10-Oct-13,Retail travails: Wal-Mart's troubled times in India,Wal-Mart will split from its joint-venture with Bharti following a torrid time in Indian retail. We look back over the last six years for the company.,www.foodnavigator-asia.com/Article/2013/10/10/Retail-travails-Wal-Mart-s-troubled-times-in-India,"Wal-Mart will split from its joint-venture with Bharti following a torrid time in Indian retail.
We look back over the last six years for the company.","['company', 'jointventure', 'split', 'retail', 'times', 'india', 'troubled', 'following', 'torrid', 'walmarts', 'bharti', 'indian', 'look', 'travails', 'walmart']"
2427,10-Oct-13,Frustrated Wal-Mart lays consumer ambitions to rest with JV break-up,"Wal-Mart appears to have lost patience with its fraught ambition to enter Indian consumer retail, after deciding to buy out its local partner, Bharti Enterprises, from their six-year-old joint-venture.",www.foodnavigator-asia.com/Article/2013/10/10/Frustrated-Wal-Mart-lays-consumer-ambitions-to-rest-with-JV-break-up,"Wal-mart said it plans to continue to grow this business while working with the government and interested stakeholders to create more preferable conditions for foreign direct investment in multi-brand retail.
Entry barriers set too high​Even after these changes, the entry barriers for foreign retailers “aren’t workable​,” Scott Price, Walmart Asia’s chief executive, said in a recent interview with Bloomberg.
The rules still don’t provide a level playing field for international retailers compared with local rivals, he said.
Bharti Retail will continue to operate its Easyday retail stores across all formats and invest in and grow the business.
Ranjan Bharti Mittal, Bharti’s managing director, said he wished Wal-Mart all the best for the future.","['price', 'jv', 'lays', 'foreign', 'multibrand', 'breakup', 'operate', 'consumer', 'retail', 'india', 'local', 'retailers', 'rest', 'frustrated', 'ambitions', 'walmart', 'rules']"
2428,9-Oct-13,New standard for red meat proposed in Australia and New Zealand,Australia and New Zealand’s red meat sector has joined a long list of food processing sectors that the region’s top food safety watchdog looking to standardise food safety requirements. ,www.foodnavigator-asia.com/Article/2013/10/09/New-standard-for-red-meat-proposed-in-Australia-and-New-Zealand,"Food Standards Australia New Zealand (FSANZ), the region’s top regulatory body, has called for submissions on a proposed primary production and processing standard for meat.
According to the FSANZ, this proposal is to develop a national food safety standard covering meat and meat products from the major and minor meat species including cattle, sheep, goats, pigs, buffalo, camels, alpacas, llamas, deer, horses, donkeys, rabbits, crocodiles, ostrich and emu.
All reasonable measures​Once accepted, the new food code will mandate that a meat producer must take all reasonable measures to ensure that inputs do not adversely affect the safety of meat or meat products.
In addition, a meat producer will have a system to identify the persons from whom animals were received; and to whom animals were supplied.
On the benefits of the new standard, Steve McCutcheon, CEO at the FSANZ, said the proposed standard provides a national “whole-of-chain”​ approach to food safety regulation of meat products.","['submissions', 'safety', 'red', 'meat', 'supply', 'australia', 'things', 'producer', 'fsanz', 'standard', 'proposed', 'food', 'zealand']"
2429,8-Oct-13,RAN: Kellogg cannot deflect palm oil heat onto supplier,"Kellogg cannot shirk its palm oil responsibility by deflecting attention to its supplier, says RAN following a statement from Kellogg calling for productive talks between its supplier Wilmar and the environmental group.",www.foodnavigator-asia.com/Article/2013/10/08/Kellogg-cannot-deflect-palm-oil-heat-onto-supplier,"The Rainforest Action Network (RAN) says that it wants to talk with Kellogg itself to develop a new global palm oil procurement policy, and that Kellogg’s suggestion that the campaigners should meet with supplier Wilmar demonstrates a refusal to address its role in stemming conflict palm oil.
It is Kellogg’s choice who it does business with and what practices it allows into its palm oil supply chain.
“Rainforest Action Network is ready and waiting to meet with Kellogg to work together to develop a new global palm oil procurement policy that goes beyond sourcing so called ‘sustainable’ RSPO certified palm oil.
This means that – in order to get all stakeholder groups on board – a certain level of compromise is needed.
Kellogg's spokesperson told BakeryandSnacks.com: “While Kellogg uses a very small percentage of the global supply of palm oil, all of the palm oil we use is sustainably sourced through a combination of GreenPalm certificates, mass balance and segregated sustainably grown supply.","['rspo', 'supply', 'ran', 'wilmar', 'heat', 'palm', 'kellogg', 'oil', 'sustainable', 'supplier', 'stakeholder', 'deflect', 'groups']"
2430,7-Oct-13,Indian farmers should fill home and overseas void by going organic,"India’s organic food market is expecting to see grow at a rate of around 19% over the next four years, according to a new report. And to fuel this demand – and that of overseas countries – producers should battle bureaucracy and convert from conventional...",www.foodnavigator-asia.com/Article/2013/10/07/Indian-farmers-should-fill-home-and-overseas-void-by-going-organic,"While metro cities account for the biggest organic market, an earlier report found that demand has also been rising quickly in smaller cities and towns.
Land shortfall​With around 4.2m hectares of land available that is certified for organic farming, but an even wider tract of land is available for organic farming, but is not certified for the purpose.
According to TechSci Research, much of the reticence among food producers to go organic stems from the amount of documentation required to do so.
Boundless possibility​The Associated Chambers of Commerce and Industry of India (Assocham) in May estimated that the value of the organic food market will grow to Rs6,000cr (US$970m) by 2015.
""Organic farming is one of the fastest growing industries in the last year, thanks to higher disposable incomes, rising health consciousness level have increased demand for organic food​,” said Assocham’s secretary general, DS Rawat, at the time.","['going', 'organic', 'consumers', 'land', 'cities', 'india', 'market', 'demand', 'research', 'farming', 'farmers', 'indian', 'overseas', 'food', 'void']"
2431,7-Oct-13,"New Zealand farmed salmon not as green as claimed, says consumer group",A consumer advocacy group in New Zealand has claimed that farmed salmon being sold in supermarkets across the country may not be as “natural” as claimed by the companies behind its production. ,www.foodnavigator-asia.com/Article/2013/10/07/New-Zealand-farmed-salmon-not-as-green-as-claimed-says-consumer-group,"Consumer New Zealand, an independent not-for-profit organisation, said that its investigation had revealed that green claims made about fresh and smoked salmon products in the country’s supermarkets had little truth behind them.
Interestingly, King Salmon was recently been certified by the Global Aquaculture Alliance, a trade-based group, which certifies sustainable choices.
Omega-3 levels overstated​Consumer New Zealand revealed it had also tested the omega 3 levels in five smoked salmon products and found some had overstated their omega 3 content—one even by three times the amount.
Aoraki Smokehouse Cold Smoked Salmon (50g) claimed that it contained 8.07g of omega 3 per 100g.
King Salmon, according to CNZ, has said that it will be retesting these products and will amend packaging if warranted by the results.","['farmed', 'salmon', 'products', 'cnz', 'king', 'consumer', 'claims', 'levels', 'diet', 'omega', 'claimed', 'smoked', 'group', 'green', 'zealand']"
2432,3-Oct-13,Researcher embarks on study of “dumpster divers” in New Zealand,A New Zealand anthropologist has been investigating the cultural economics of commercial food waste and so-called “dumpster-diving”.,www.foodnavigator-asia.com/Article/2013/10/03/Researcher-embarks-on-study-of-dumpster-divers-in-New-Zealand,,
2433,2-Oct-13,Research to prove that more food is not the solution to malnutrition,"Despite two decades of increased agricultural productivity across the world, there has not been a corresponding drop in malnutrition rates. And now, two new multidisciplinary projects at the University of Sydney hope to address this challenge.",www.foodnavigator-asia.com/Article/2013/10/02/Research-to-prove-that-more-food-is-not-the-solution-to-malnutrition,"""Until relatively recently, we mistakenly connected undernourishment to a lack of food and tried to solve it by producing more food.
The projects bring together academics with backgrounds in health, veterinary science, agriculture and political ecology to combine their expertise in addressing the complexity of food security.
Healthy environments are, of course, an essential component of food security.
The program is funded by the Australian International Food Security Centre.
Developing countries have taste for junk food too​""Junk food is an issue in developed countries where we are overconsuming foods that deliver empty calories.","['poor', 'solution', 'prove', 'stunting', 'ecology', 'countries', 'research', 'political', 'security', 'malnutrition', 'children', 'health', 'food']"
2434,2-Oct-13,New Zealand scientists unveil the future of fishing,"A unique collaboration in New Zealand between the government, industry and scientists has resulted in the birth of a new technology that is expected to radically change wild fish harvesting,",www.foodnavigator-asia.com/Article/2013/10/02/New-Zealand-scientists-unveil-the-future-of-fishing,,
2435,1-Oct-13,Cargill cultivates carrageenan supply chain,Cargill says it is diversifying its carrageenans portfolio in both location and species to combat the associated supply risks of the texturing ingredient derived from seaweed.,www.foodnavigator-asia.com/Article/2013/10/01/Cargill-reduces-wild-seaweed-supply-risk,"Carrageenans provide gelling, thickening and stabilising properties for food products and are typically derived from wild red seaweeds.
Cargill’s “new generation”​ carrageenan range marks a shift from wild to cultivated, while maintaining the same or near-same functionality.
Risky business​“The market for wild red seaweeds, from which some carrageenans are traditionally derived, has become volatile and extremely tight in recent years,”​ said the company.
Cultivated seaweeds are grown in warm seas, while wild seaweeds are grown in cold sea temperatures like Chile.
This geographical and species variation means that if something goes wrong with one source Cargill will still be able to maintain supply from elsewhere.","['material', 'wild', 'red', 'supply', 'species', 'cargill', 'chain', 'range', 'raw', 'cultivates', 'seaweed', 'seaweeds', 'carrageenan']"
2436,1-Oct-13,Mondelēz extends sustainable cocoa pledge to Indonesia,"Mondelēz International is expanding its sustainable cocoa farming initiative, pledging to include Indonesia in its ten year, $400m commitment.",www.foodnavigator-asia.com/Article/2013/10/01/Mondelez-sustainable-cocoa-in-Indonesia,"The confectionery behemoth behind chocolate brands like Milka, Cadbury and Toblerone will work with the Indonesian Coffee and Cocoa Research Institute (ICCRI) and suppliers Armajaro and Olam to promote sustainable Indonesian cocoa farming, improve cocoa bean quality and support the development of Indonesian cocoa communities.
""Indonesia has great potential for cocoa development,""​ said Andi Sitti Asmayanti, Southeast Asia cocoa development manager at Mondelēz International.
""Through Cocoa Life, we plan to involve more than 50,000 Indonesian farmers.
The Cocoa Life project has been pushing for improved women’s rights in the cocoa supply chain since 2008.
This was developed following insights that many women farmers were unable to attend training sessions run by men,”​ said Pieters.","['indonesian', 'cocoa', 'womens', 'supply', 'mondelēz', 'project', 'sustainable', 'pledge', 'research', 'life', 'indonesia', 'communities', 'extends', 'farmers', 'women']"
2437,30-Sep-13,Australian watchdog refuses to impose barriers for processed imports,Australia's Productivity Commission has ruled against putting in place emergency safeguard measures against the import of cheap processed fruits and vegetables as demanded by the local food processing industry.,www.foodnavigator-asia.com/Article/2013/09/30/Australian-watchdog-refuses-to-impose-barriers-for-processed-imports,"Under two accelerated reports, the commission said that as of now, emergency safeguard measures against imported processed fruit and tomato products are not warranted.
In its submission to the commission, SPC Ardmona had also marked out the two for its precarious position in the Australian market, which pushed it to cut supplies from over 170 growers in the Goulburn Valley region.
This was due to loss of critical economies of scale which in turn lead to poor overhead recovery,”​ it added.
“Private label strategies are also relevant.
Imports enabled certain supermarket pricing strategies to take place, but imports themselves did not vary downwards in price.​“Supermarket decisions on pricing strategies and product sourcing were made domestically, rather than being caused by changes in the world market for processed fruit products.”​","['spc', 'imports', 'processed', 'products', 'commission', 'supermarket', 'strategies', 'fruit', 'private', 'australian', 'barriers', 'watchdog', 'ardmona', 'impose', 'refuses']"
2438,30-Sep-13,Indonesia’s plantation war with foreign conglomerates,"How should Indonesia and, more to the point, the local community, benefit from foreign investment in plantations?",www.foodnavigator-asia.com/Article/2013/09/30/Indonesia-s-plantation-war-with-foreign-conglomerates,"On the face of it, the current restriction on foreign investment in the plantation industry generally to 95% does not look too serious.
Aside from the 95% foreign investment limitation, there are two other issues currently facing foreign investors in the Indonesian plantation industry:the so-called “plasma” requirement.
In this sense, the MOA’s proposals for the plantation industry far exceed what is facing the mining industry.
In the mining industry, the government is specifically tackling foreign investment, but leaving Indonesian mining conglomerates alone.
For plantations, the battle is on with both foreign investors, and local conglomerates.","['investors', 'indonesian', 'indonesias', 'foreign', 'requirement', 'war', 'investment', 'industry', 'local', 'plantation', 'mining', 'conglomerates']"
2439,27-Sep-13,"US, Japan strike deal to fully recognize each other's organic standards",An organic equivalence agreement signed yesterday between the US and Japan will reopen the Japanese market to US organic producers and could provide more—and possibly cheaper—food for US consumers.,www.foodnavigator-asia.com/Article/2013/09/27/US-Japan-strike-deal-to-fully-recognize-each-other-s-organic-standards,"Jobs and profits generator​The agreement is expected to create jobs and opportunity for the U.S. organic food and farming sector.
The US exports more organic products to Japan than it imports, according to the USDA.
Sales of organic products have risen 4% to 5% a year with annual sales now reaching $35 billion.
“In order to be exported to the US under this arrangement, Japanese organic products must be produced within Japan or have their final processing or packaging occur within Japan.
“These concerns aren't particular to organic and they're not addressed by organic standards.","['production', 'organic', 'japan', 'products', 'japanese', 'deal', 'market', 'recognize', 'standards', 'strike', 'agreement', 'trade', 'food', 'fully']"
