,date,location,news title,news source(url),content summary,keywords,class_name
851,04/2019,OSLO/COPENHAGEN/STOCKHOLM (REUTERS) ,"Scandinavian Airlines pilots go on strike, stranding thousands of passengers",https://www.straitstimes.com/world/europe/scandinavian-airlines-pilots-go-on-strike-stranding-thousands-of-passengers,"OSLO/COPENHAGEN/STOCKHOLM (REUTERS) - Scandinavian Airlines (SAS) pilots in Norway, Sweden and Denmark went on strike on Friday (April 26) as wage talks broke down, triggering queues at airports as the carrier cancelled around 70 per cent of its flights.
A strike across the three Scandinavian countries could affect some 170,000 passengers during the weekend, SAS has said.
""As a consequence of the strike, domestic, European and long-haul flights have been cancelled, and thousands of travellers will be affected,"" it said in a statement.
Labour unions this month called for 1,500 SAS pilots to go on strike on Friday if no agreement was reached on wages and other issues after an earlier round of talks failed.
The strike does not affect flights operated by SAS partners, which make up approximately 30 per cent of all departures, the airline said.","airlines, wages, talks, wage, working, cent, sweden, sas, scandinavian, strike, pilots, stranding, passengers, swedish, thousands",trade dispute
852,05/2019,TOKYO (REUTERS) ,Trump meets Japanese emperor on state visit overshadowed by trade,https://www.straitstimes.com/asia/east-asia/trump-meets-japanese-emperor-on-state-visit-overshadowed-by-trade,"TOKYO (REUTERS) - United States President Donald Trump met new Japanese Emperor Naruhito and Empress Masako on Monday (May 27) in the ceremonial highlight of a state visit overshadowed by trade tensions between the two nations.
He became the first foreign dignitary to be received by the monarch since he inherited the throne earlier this month after his father, Emperor Emeritus Akihito, stepped down in the first abdication by a Japanese emperor in two centuries.
Mr Trump has made clear he was pleased to have been given the honour of the first reception with the Emperor, who is treating him and Mrs Trump to a lavish state dinner later on Monday.
So it's a great honour to be representing the United States,"" Mr Trump said at a dinner with Prime Minister Abe and the leaders' wives on Sunday.
In between visits with the monarch, Mr Trump is slated to hold formal talks with Mr Abe, with whom he played golf, attended a sumo tournament and dined on Sunday.","wives, visit, played, overshadowed, meets, trump, united, mr, trade, abe, wife, state, formal, japanese, emperor",trade dispute
853,07/2019,Mr Trump told reporters after the Osaka G,"Trump move to ease Huawei sanctions sparks anger, confusion",https://www.straitstimes.com/world/united-states/trump-move-to-ease-huawei-sanctions-sparks-anger-confusion,"Mr Trump told reporters after the Osaka G-20 meeting that US companies ""can sell their equipment to Huawei"" if there's no great security problem attached.
""Huawei is a complicated situation"" that would be discussed as part of a broader trade agreement, he said, adding: ""We have a national security problem, which to me is paramount.""
Undercutting security claimsRepublican Representative Jim Banks called the deal ""extremely troubling"" and said it would make it harder to negotiate with China.
Mr Michael McFaul, a Stanford professor and former ambassador to Russia, said Mr Trump's decision undercuts his argument about national security.
But Ms Sacks noted the deal is unlikely to resolve the simmering tensions between the two economic powers over technology leadership.","deal, sparks, sacks, trump, huaweis, huawei, ease, sanctions, national, anger, mr, trade, security, world, confusion, problem",trade dispute
854,07/2019,"WASHINGTON • As the US and China pursue trade talks, there is a ""good chance"" that more American companies will be granted licences to sell products to controversial Chinese telecoms giant Huawei, White House economic adviser Larry Kudlow has said.

His comments on Sunday came after President Donald Trump and Chinese President Xi Jinping agreed the day before to a truce in their trade war, and Washington pledged to hold off on new tariffs while negotiations take place.

While Mr Trump had signalled the softer position on Huawei ",'Good chance' for more US exports to Huawei,https://www.straitstimes.com/world/united-states/good-chance-for-more-us-exports-to-huawei,"WASHINGTON • As the US and China pursue trade talks, there is a ""good chance"" that more American companies will be granted licences to sell products to controversial Chinese telecoms giant Huawei, White House economic adviser Larry Kudlow has said.
He told Fox News on Sunday ""there's a good chance the Commerce Department, Secretary (Wilbur) Ross, will open the door on that and grant new licences"".
Mr Trump had told Fox News Channel that after meeting Mr Xi, he believes the two sides are closer to a trade deal.
Mr Kudlow emphasised that Huawei will remain on the so-called US Entity List - foreign companies and individuals that are subject to specific export and technology transfer licensing requirements.
In a later interview on CBS talk show Face The Nation, he said: ""We understand the huge risks regarding Huawei.""","xi, deal, trump, kudlow, huawei, mr, told, good, trade, chance, washington, exports",trade dispute
855,07/2019,"The president has also dismissed criticism that he is failing to make big deals, arguing his patience and relationship building will pay off for the country.

""It was great being with Chairman Kim Jong Un of North Korea this weekend. We had a great meeting, he looked really well and very healthy ",Trump's hard line approach appears to soften in meetings with world leaders,https://www.straitstimes.com/world/united-states/trumps-hard-line-approach-appears-to-soften-in-meetings-with-world-leaders,"The objective was to revive stalled trade talks.
The two men agreed to resume the moribund trade talks, but resolved no major disputes.
Trump said China in return had agreed to make major new purchases of US farm products ""almost immediately"".
Daniel W. Drezner, a professor of international politics at Tufts University, said Trump's interaction with Xi fits a pattern.
Trump's decision on Huawei carries political risk inside a Republican Party that is in Trump's political grip but rarely in lockstep with his diplomatic strategy.","hard, xi, deal, talks, president, tariffs, trump, soften, huawei, approach, appears, trade, leaders, line, china, world, trumps, meetings",trade dispute
856,07/2019,TAIPEI (REUTERS) ,Eva Air cancels hundreds more flights as cabin crew strike drags on,https://www.straitstimes.com/asia/east-asia/eva-air-cancels-hundreds-more-flights-as-cabin-crew-strike-drags-on,"TAIPEI (REUTERS) - Taiwan's Eva Airways has cancelled 550 more flights scheduled through mid-July as a cabin crew strike entered its 14th day, after latest negotiations on work conditions and wages broke down this week.
Flight attendants at the Taiwanese airline went on strike on June 20 after a months-long discussion with the management yielded no results, disrupting over 2,000 flights and impacting about 405,000 passengers, including the latest cancellations.
The strike, the longest in Taiwan's aviation history where labour unrest is uncommon, has led Eva to estimate a revenue loss of about NT$1.75 billion (S$76 million).
There was no indication of any resolution early on Wednesday, with a union representing Eva flight attendants urging the firm to come back to the negotiation table, saying no renewed contact between the parties had been initiated.
In a statement late on Tuesday, Eva said it had reached ""some initial agreements"" with the union and that ""the company's door is always open for flight attendants to come home"".","cabin, taiwans, drags, air, broke, hundreds, latest, flight, cancels, strike, attendants, come, crew, flights, eva, union",trade dispute
857,10/2019,"SOUTHFIELD (Michigan) • Here in the heart of America's car industry, car parts have nowhere to go.

Eighty",Ripple effect of GM strike sparks US recession fears,https://www.straitstimes.com/business/economy/ripple-effect-of-gm-strike-sparks-us-recession-fears,"SOUTHFIELD (Michigan) • Here in the heart of America's car industry, car parts have nowhere to go.
Soon to enter its fourth week, the strike is rippling across the economy, from parts suppliers in Michigan and Canada to bars, restaurants and other businesses that serve employees who now find themselves tight on cash.
GM's bigger parts suppliers are losing as much as US$2 million a day by the same measurement.
The strike comes at a potential inflection point for the economy.
The GM strike is not helping.","recession, workers, million, week, suppliers, sparks, ripple, michigan, united, parts, economy, strike, fears, gm, effect",trade dispute
858,06/2020,SINGAPORE ,Doctor struck off for wrongly declaring cause of death,https://www.straitstimes.com/singapore/health/doctor-struck-off-for-wrongly-declaring-cause-of-death,"SINGAPORE - A doctor has been struck off the Register of Medical Practitioners for wrongly certifying the cause of death.
This is the fourth time he has been found guilty of doing this.
On March 17, 2013, following a call from the dead person's mother, Dr Kwan Kah Yee went to the home of the dead person, who had been found face down on the mattress in the master bedroom.","cause, singapore, wrongly, went, yee, doctor, practitioners, persons, thison, dead, death, register, struck, declaring",trade dispute
859,06/2020,"A doctor has been struck off the Register of Medical Practitioners for wrongly certifying the cause of death. This is the fourth time he has been found guilty of doing this.

On March 17, 2013, following a call from the dead person's mother, Dr Kwan Kah Yee had gone to the home of the dead person, who had been found face down on the mattress in the master bedroom",Doctor struck off for wrongly certifying cause of death,https://www.straitstimes.com/singapore/courts-crime/doc-struck-off-for-wrongly-certifying-cause-of-death,"A doctor has been struck off the Register of Medical Practitioners for wrongly certifying the cause of death.
This is the fourth time he has been found guilty of doing this.
On March 17, 2013, following a call from the dead person's mother, Dr Kwan Kah Yee had gone to the home of the dead person, who had been found face down on the mattress in the master bedroom.","cause, certifying, wrongly, yee, doctor, practitioners, persons, person, mother, dead, death, register, struck, thison",trade dispute
860,10/2020,"LISBON • Cristiano Ronaldo, one of football's biggest stars and among the world's most famous athletes, has tested positive for Covid",Ronaldo struck by Covid bug,https://www.straitstimes.com/sport/football/ronaldo-struck-by-covid-bug,"LISBON • Cristiano Ronaldo, one of football's biggest stars and among the world's most famous athletes, has tested positive for Covid-19, Portugal's Football Federation said in a statement on its website yesterday.
The 35-year-old Juventus striker will miss today's Nations League game against Sweden but is ""well, has no symptoms and is in isolation"", said the federation.
Five-time World Player of the Year Ronaldo featured in last Sunday's 0-0 draw away to France in the Nations League and Wednesday's 0-0 draw with Spain in a friendly at home.
At least three Juve players - Paulo Dybala, Daniele Rugani and Blaise Matuidi - tested positive in the first wave of cases earlier this year.
Other top footballers who have tested positive for Covid-19 previously include Manchester United midfielder Paul Pogba, Liverpool's Sadio Mane and Paris Saint-Germain star striker Neymar.","ronaldo, star, result, sweden, positive, nations, tested, striker, serie, league, covid, struck, bug",trade dispute
861,05/2019,SINGAPORE (BLOOMBERG) ,"Even with trade war, Asia bond investors sleep better at night",https://www.straitstimes.com/business/companies-markets/even-with-trade-war-asia-bond-investors-sleep-better-at-night,"SINGAPORE (BLOOMBERG) - Bond investors are keeping their faith in Asia, a region they view as being relatively stable even as an escalation in the trade war threatens to dent global growth.
""Asia is where you'll sleep a little better at night,"" said London-based Edwin Gutierrez, who manages US$14 billion as head of emerging-market sovereign debt at Aberdeen.
""The markets are supported by low inflation and the fact that Asian central banks have a lot of flexibility to ease monetary policy.""
Demand for Asia's relative safety comes as investors soured on riskier assets on the back of rising odds of a full-blown trade war between the US and China.
That compares with a 0.4 per cent gain in a measure tracking similar debt across global emerging markets.","night, better, asia, markets, rates, emerging, bond, sleep, trump, investors, war, banks, trade, debt, central",trade dispute
862,05/2019,"The US ratcheted up tensions with China last week by putting Huawei Technologies Co. on a blacklist that jeopardises its supply of American components from semiconductors to the Google software that run on its smartphones.

Mr Trump is considering widening the dragnet to include five Chinese video surveillance companies, people familiar with the matter said earlier.

China has lodged a protest with the US on the ban on exporting Huawei, Mr Gao said.

Chinese Foreign Minister Wang Yi, speaking at the Shanghai Cooperation Organisation meeting in Bishkek, Kyrgyzstan on Wednesday (May 22), said China's door is open if the US is willing to negotiate in an equal manner, but will definitely fight until the end if the US opts for ""extreme pressures"". Mr Wang said the US's suppression of a private company such as Huawei is ""typical behaviour of economic hegemony"".

Economists at some of the biggest financial institutions are growing increasingly pessimistic that the two sides will resolve the trade dispute. Goldman Sachs, Nomura Holdings and JPMorgan Chase are among those that have rewritten their forecasts as Mr Trump threatens to impose a 25 per cent tariffs on around US$300 billion (S$415 billion) of additional Chinese imports.

Analysts at Nomura have made that hike in duties ",China urges US to fix ‘wrong practices’ to resume trade talks,https://www.straitstimes.com/asia/east-asia/china-says-us-must-show-sincerity-for-trade-talks-to-continue,"Mr Trump is considering widening the dragnet to include five Chinese video surveillance companies, people familiar with the matter said earlier.
China has lodged a protest with the US on the ban on exporting Huawei, Mr Gao said.
Mr Wang said the US's suppression of a private company such as Huawei is ""typical behaviour of economic hegemony"".
Speaking in the southeast province of Jiangxi this week, President Xi Jinping readied Chinese officials for a lengthy fight.
One possible option includes offering financial assistance to Huawei, according to the person, who added that nothing had been decided yet.","resume, xi, week, talks, economic, warned, fix, huawei, according, mr, trade, practices, china, urges, chinese, zhang, wrong",trade dispute
863,06/2019,OSAKA ,No significant progress at G-20 summit in Osaka: PM Lee,https://www.straitstimes.com/singapore/no-significant-progress-at-g-20-summit-in-osaka-pm-lee,"OSAKA - It is worrying that world leaders were not able to make significant forward progress at this year's Group of 20 (G-20) summit, said Prime Minister Lee Hsien Loong, and positions have hardened since last year's summit in Argentina.
I think that it is still worrying that we are not able to make significant forward progress.""
Four or five years ago, differences between the various countries were typically found between the developed and the developing world, PM Lee said.
""You can understand the developing countries - Brazil, India, South Africa, for example - having one set of views and a different perspective, compared to the developed countries.
Now, the divisions are even within the developed countries.","singapore, world, summit, osaka, lee, g20, worrying, countries, able, progress, significant, theres, words, developed",trade dispute
864,08/2019,"SEOUL • US Defence Secretary Mark Esper met senior South Korean leaders yesterday, amid a series of regional challenges ranging from a bitter trade row between Seoul and Tokyo to the cost of US troops stationed in South Korea.

Mr Esper, on his first international trip since being confirmed as defence secretary, arrived in South Korea on Thursday evening amid an escalating trade feud between two of Washington's main Asian allies.

While the trade issue, which threatens regional intelligence sharing, came up in his meetings in Seoul, Mr Esper reiterated the importance of the South Korean",Esper in S. Korea amid Asian trade tensions,https://www.straitstimes.com/asia/east-asia/esper-in-s-korea-amid-asian-trade-tensions,"Mr Esper, on his first international trip since being confirmed as defence secretary, arrived in South Korea on Thursday evening amid an escalating trade feud between two of Washington's main Asian allies.
In his opening remarks of the meeting with Mr Esper, South Korean Defence Minister Jeong Kyeong-doo said Japan's export restrictions against South Korea are ""causing adverse effects on South Korea-Japan relations and security cooperation among South Korea, the US and Japan"".
South Korea has said it was exploring all options in a bitter trade dispute with Japan, including scrapping an intelligence sharing pact.
Mr Jeong told Mr Esper Seoul was considering various options, the report said.
The trip comes after North Korea recently carried out a series of missile tests and with denuclearisation talks between the US and North Korea stalled.","korean, tensions, north, defence, amid, mr, asian, trade, korea, s, esper, south, seoul, troops",trade dispute
865,10/2019,TOKYO (AFP) ,Japan says Nigerian died of starvation after immigration hunger strike,https://www.straitstimes.com/asia/east-asia/japan-says-nigerian-died-of-starvation-after-immigration-hunger-strike,"TOKYO (AFP) - Japanese immigration authorities said on Tuesday (Oct 1) that a Nigerian man who died in detention in June starved to death while on hunger strike, in the first officially acknowledged case of its kind.
""An autopsy has found the man died of starvation,"" an official at the Immigration Services Agency told AFP.
He had been on a hunger strike for at least three weeks to protest against being detained by immigration authorities for over three years, lawyers said.
It was the 14th death in Japanese immigration detention facilities since 2007, according to the Japan Federation of Bar Associations.
The Asahi Shimbun daily reported that the man had lost 13 kg over the approximately three weeks since officials noticed he was on a hunger strike.","man, nigerian, authorities, immigration, japan, hunger, strike, starvation, death, weeks, died, detention",trade dispute
866,10/2019,ATHENS (REUTERS) ,Greeks stage nationwide strike over reform plans of new government,https://www.straitstimes.com/world/europe/greeks-stage-nationwide-strike-over-reform-plans-of-new-government,"ATHENS (REUTERS) - Greek private sector workers walked off the job on Wednesday (Oct 2) in a 24-hour strike, the second such walkout nationwide within a week, to protest against labour reforms planned by the conservative government.
Ships stayed docked in port, trains pulled out of service and bank services were disrupted.
Protesting workers, pensioners and the unemployed are expected to march through the streets of Athens around midday.
Public sector unions, which staged a strike against labour reforms last week, plan work stoppages.
""Those provisions must be withdrawn now,"" said GSEE, the country's largest labour union, which represents about 2.5 million workers.","workers, unions, reform, week, nationwide, wage, plans, stage, cent, greeks, labour, reforms, sector, strike, expected",trade dispute
867,10/2019,LONDON (REUTERS) ,Scottish whisky makers reel over US tariffs in row over EU subsidies,https://www.straitstimes.com/world/europe/scottish-whisky-makers-reel-over-us-tariffs-in-row-over-eu-subsidies,"LONDON (REUTERS) - Scottish whisky makers said on Thursday (Oct 3) jobs and investment were at risk after the United States slapped a 25 per cent tariff on their single malt spirit and France said the European Union could respond in the row over EU aircraft subsidies.
The World Trade Organisation gave the United States a green light to impose tariffs on US$7.5 billion (S$10.3 billion) worth of EU goods annually in the long-running case, a move that threatens to ignite a tit-for-tat transatlantic trade war.
Washington said that, after 15 years of litigation, it would impose 10 per cent tariffs on European-made Airbus planes and 25 per cent duties on French wine, Scotch and Irish whiskies, and cheese from across the continent.
The measures would follow tariffs levied by the United States and China on hundreds of billions of dollars of each other's goods in their more than year-old trade war, which has dampened the outlook for the global economy.
""The tariff will put our competitiveness and Scotch Whisky's market share at risk,"" Scotch Whisky Association Chief Executive Karen Betts said in a statement, adding that it would hurt investment and job creation in the industry.","reel, tariffs, cent, united, tariff, scottish, trade, subsidies, states, row, makers, eu, whisky, scotch, union",trade dispute
868,12/2019,PARIS (AFP) ,France readies for massive transport strike Thursday,https://www.straitstimes.com/world/europe/france-readies-for-massive-transport-strike-thursday,"PARIS (AFP) - France was Wednesday (Dec 4) preparing for one of its biggest nationwide strikes in years with stoppages by transport workers and teachers expected to paralyse the country in an intensifying showdown between President Emmanuel Macron and unions.
Workers across France will have to work from home or find novel ways to access their offices using car-sharing services, rental bikes or e-scooters.
But their anger could feed into the strike movement called by the unions and a transport strike on Sept 13 that caused gridlock in Paris might prove a harbinger of things to come.
Speaking to reporters at the Nato summit in Britain, Macron said he would not comment on a domestic issue while at the event.
Transport shutdownOn the Paris metro, 11 of the city's 16 lines will shut down completely Thursday, with only the two fully automated lines running as normal.","workers, unions, massive, clashes, paris, cent, transport, macron, international, strike, readies, work, france",trade dispute
869,12/2019,PARIS (REUTERS) ,Mass strike over pensions tangles transport across France,https://www.straitstimes.com/world/europe/mass-strike-over-pensions-tangles-transport-across-france,"""People can work around it today and tomorrow, but next week people may get annoyed,"" said 56-year-old cafe owner Isabelle Guibal.
Trade unions achieved their initial objective on Thursday, as workers at transport enterprises, schools and hospitals across France joined the strike.
In Paris, commuters had to dust off old bicycles, rely on car pooling apps, or just stay at home.
On Thursday afternoon, tens of thousands of union members marched through the centre of the capital in a show of force.
Police in riot gear responded by firing tear gas, Reuters witnesses said.","workers, unions, reform, pension, paris, gas, tear, transport, public, macron, strikers, strike, french, challenging, near, protesters",trade dispute
870,02/2019,"WASHINGTON (AFP, REUTERS) ",US to delay China tariff increase after 'substantial progress' in trade talks: Trump,https://www.straitstimes.com/world/united-states/us-to-delay-china-tariff-increase-after-substantial-progress-in-trade-talks,"We want to make a deal that's great for both countries and that's really what we're going to be doing.""
Mr Trump wrote on Twitter: ""I am pleased to report that the US has made substantial progress in our trade talks with China on important structural issues including intellectual property protection, technology transfer, agriculture, services, currency, and many other issues.""
Assuming both sides make additional progress, we will be planning a Summit for President Xi and myself, at Mar-a-Lago, to conclude an agreement.
US officials said last Friday that talks would extend into the weekend after negotiators produced a deal on currency during talks last week.
Another source briefed on the talks said that enforcement remained a major sticking point as of last Saturday.","xi, deal, talks, tariffs, expects, trump, hike, tariff, sides, trade, progress, china, weeks, chinese, delay, substantial",trade dispute
871,05/2019,"It said the decision will ""affect tens of thousands of American jobs and disrupt the current collaboration and mutual trust that exist on the global supply chain"".

""Huawei will seek remedies immediately and find a resolution to this matter,"" the company said.

Huawei was the world's third",US formally blacklists Huawei and 68 affiliates,https://www.straitstimes.com/asia/east-asia/us-formally-blacklists-huawei-and-68-affiliates,"""Huawei will seek remedies immediately and find a resolution to this matter,"" the company said.
Huawei was the world's third-largest purchaser of semiconductors last year, accounting for 4.4 per cent of global market share, behind Samsung Electronics and Apple, according to research firm Gartner.
US President Donald Trump, who has accused China of engaging in unfair trade practices, has threatened to impose 25 per cent tariffs on a further US$300 billion worth of Chinese goods.
""China will take all the necessary measures to resolutely safeguard the legitimate rights of Chinese firms,"" he said.
""There are Japanese firms that supply parts to Huawei, and supply chains are intertwined in complex ways,"" Japanese Finance Minister Taro Aso said yesterday after a regular Cabinet meeting.","formally, tariffs, cent, trump, blacklists, worth, huawei, billion, affiliates, supply, trade, chinese, washington, japanese, 68",trade dispute
872,06/2019,"""This operation imposes costs on the growing Iranian cyber threat, but also serves to defend the United States Navy and shipping operations in the Strait of Hormuz,"" said Thomas Bossert, a former senior White House cyber official in the Trump administration.

""Our US military has long known that we could sink every IRGC vessel in the strait within 24 hours if necessary. And this is the modern version of what the US Navy has to do to defend itself at sea and keep international shipping lanes free from Iranian disruption,"" Bossert said.

Thursday's strikes against the IRGC represented the first offensive show of force since Cyber Command was elevated to a full combatant command in May.

It leveraged new authorities, granted by the president, that have streamlined the approval process for such measures.

Cybercom launched an operation against Russia last autumn to deny Internet ""trolls"" affiliated with the Internet Research Agency the ability to carry out political influence operations on US social media platforms.

But the operation against Iran was more disabling.

""This is not something they can put back together so easily,"" said one person, who like others was not authorised to speak for the record.

The digital strike was an example, two people said, of what national security adviser John Bolton meant when he suggested recently that the United States is stepping up offensive cyber activity.

""We're now opening the aperture, broadening the areas we're prepared to act in,"" Bolton said at a Wall Street Journal conference.

'BURN THE HOUSE DOWN'

The United States in April designated the IRGC as a foreign terrorist organisation in response to its destabilising behaviour across the Middle East.

Iranian cyber forces have tried to hack US naval ships and navigation capabilities in the Persian Gulf region for the last few years. The Strait of Hormuz is a strategically important sea lane through which about one","With Trump's approval, Pentagon launched cyber strikes against Iran",https://www.straitstimes.com/world/united-states/with-trumps-approval-pentagon-launched-cyber-strikes-against-iran,"Thursday's strikes against the IRGC represented the first offensive show of force since Cyber Command was elevated to a full combatant command in May.
Iranian cyber forces have tried to hack US naval ships and navigation capabilities in the Persian Gulf region for the last few years.
""There's no question that there's been an increase in Iranian cyber activity,"" said Christopher Krebs, director of DHS' Cybersecurity and Infrastructure Security Agency.
Private sector analysts have documented a gradual increase in Iranian cyber activity targeting US industry since 2014.
""In the last year, the activity has sped up,"" said Robert Lee, co-founder of the cyber firm Dragos, who conducted cyber operations for the National Security Agency and US Cyber Command from 2011 to 2015.","cyber, activity, operation, iranian, irgc, united, iran, strikes, operations, approval, states, security, strait, trumps, pentagon, launched",trade dispute
873,06/2019,"WASHINGTON • He heard from his generals and his diplomats. Lawmakers weighed in, and so did his advisers.

But among the voices that rang powerfully for US President Donald Trump was that of one of his favourite Fox News hosts: Mr Tucker Carlson.

While national security advisers were urging a military strike against Iran, Mr Carlson in recent days had told Mr Trump that responding to Teheran's provocations with force was crazy. The hawks did not have the President's best interests at heart, he said.

And if Mr Trump got into a war with Iran, he could kiss his chances of re",Why did Trump call off Iran strike? It remains a mystery,https://www.straitstimes.com/world/why-did-trump-call-off-iran-strike-it-remains-a-mystery,"While national security advisers were urging a military strike against Iran, Mr Carlson in recent days had told Mr Trump that responding to Teheran's provocations with force was crazy.
And if Mr Trump got into a war with Iran, he could kiss his chances of re-election goodbye.
By his own account, Mr Trump called off the ""cocked & loaded"" strike on Thursday night with only 10 minutes to spare, to avoid the estimated deaths of as many as 150 people.
The concerns that Mr Trump heard from Mr Carlson reflected that part of the presidential id that has always hesitated at pulling the trigger.
As Mr Carlson and other sceptics have argued, a strike against Iran could easily spiral into a full-fledged war without an easy victory.","called, president, remains, trump, carlson, mr, iran, told, war, strike, mystery, officials",trade dispute
874,06/2019,BANGKOK ,"Asean concerned about US-China trade war, focused on economic cooperation: PM Lee",https://www.straitstimes.com/asia/asean-concerned-about-us-china-trade-war-focused-on-economic-cooperation-pm-lee,"BANGKOK - Asean nations are concerned about the fallout from the ongoing United States-China trade war, and that is why they are emphasising economic integration, Prime Minister Lee Hsien Loong said on Sunday (June 23).
He was responding to questions from Singapore reporters about whether he is noticing an increasingly divided Asean, after the 34th Asean Summit in Bangkok over the weekend.
The proposed trade pact includes Asean plus India, China, Japan, South Korea, Australia and New Zealand, which collectively are responsible for a third of the world's economic output.
Talks on the trade pact have been taking place since 2013 but reports say negotiations have slowed due to India's reluctance to lower tariffs for fear of being flooded with Chinese imports.
On Friday evening, Asean's economic ministers, including Singapore's Minister for Trade and Industry Chan Chun Sing, met and agreed on the importance of concluding the RCEP negotiations by the end of this year.","rcep, economic, focused, cooperation, pact, lee, concerned, war, india, trade, zealand, asean, minister, negotiations, uschina",trade dispute
875,09/2019,"MANILA (BLOOMBERG, PHILIPPINE DAILY INQUIRER/ASIA NEWS NETWORK) ","Strike by jeepney drivers, operators prompt school and court suspensions in Manila",https://www.straitstimes.com/asia/se-asia/strike-by-jeepney-drivers-operators-prompt-school-and-court-suspensions-in-manila,"The groups are opposing a programme to modernise the country's fleet of public utility vehicles and totally phase out jeepneys by 2020.
The programme requires 15-year-old vehicles to be compliant with Euro 4 standards to cut off harmful emissions.
Around 240,000 jeepneys and 80,000 public utility vehicles will be affected by the plan.
More than 400,000 jeepney and minibus drivers are expected to take part in the strike, the Philippine Daily Inquirer reported, quoting the head of one of the transport groups involved.
The Supreme Court also suspended work for Monday in all courts in the Philippine capital due to the strike.","school, jeepneys, prompt, drivers, transport, public, suspensions, daily, strike, vehicles, jeepney, court, programme, groups, suspended, utility, operators",trade dispute
876,10/2019,"Although it is heartening to see young people becoming more aware of climate change and willing to step up to do something, I hope Singapore students will not blindly follow in the footsteps of their overseas peers by skipping school weekly to join protests (Thousands of youth skip school for global climate strike, Sept 21).

Such strikes are not constructive. This is especially so in Singapore, where, unlike many other countries, the Government is already taking steps to combat global warming.

Certainly, more can be done as the problem is never","Cutting class, striking, not answer to global warming",https://www.straitstimes.com/forum/letters-in-print/cutting-class-striking-not-answer-to-global-warming,"This is especially so in Singapore, where, unlike many other countries, the Government is already taking steps to combat global warming.
Certainly, more can be done as the problem is never-ending, but merely demanding that someone else do something seems unhelpful.
Instead, I urge those who wish to strike to consider more practical action.
Such efforts repeated weekly over weeks, months or years would surely have a more significant impact in mitigating global warming and reducing pollution than striking.
Doing something positive would go a longer way in encouraging others to do the same, and is ultimately more beneficial for the environment.","class, singapore, school, young, youth, answer, cutting, warming, strike, weekly, education, climate, global, striking, students",trade dispute
877,10/2020,WASHINGTON (REUTERS) ,"US, AstraZeneca strike deal for Covid-19 antibody treatment touted by Trump",https://www.straitstimes.com/world/united-states/us-astrazeneca-strike-deal-for-covid-19-antibody-treatment-touted-by-trump,"WASHINGTON (REUTERS) - The US government has awarded US$486 million (S$659 million) to AstraZeneca Plc to develop and secure supplies of up to 100,000 doses of Covid-19 antibody treatment, a similar class of drug that was used in treating President Donald Trump.
The treatment has come under the spotlight after Mr Trump was treated with Regeneron Pharmaceuticals' antibody drug last week.
Regeneron signed a US$450 million deal in July to sell Operation Warp Speed enough doses of its antibody treatment, REGN-COV2, to treat around 300,000 people.
Eli Lilly said on Friday it had not signed an agreement with Operation Warp Speed.
AstraZeneca plans to evaluate the treatment, AZD7442, which is a cocktail of two monoclonal antibodies, in two studies.","doses, deal, million, operation, warp, astrazeneca, trump, touted, evaluate, drug, strike, antibody, covid19, treatment",trade dispute
878,04/2019,BEIJING (REUTERS) ,China exports rebound to 5-month high in March but imports fall more than expected,https://www.straitstimes.com/business/companies-markets/china-exports-rebound-to-5-month-high-in-march-but-imports-fall-more-than,"Economists polled by Reuters had expected a 7.3 per cent gain after February's 20.8 per cent plunge.
But China's imports fell more than expected, suggesting its domestic demand remains weak.
Imports fell 7.6 per cent from a year earlier, worse than analysts' forecasts for a 1.3 per cent fall and widening from February's 5.2 per cent drop.
In the first quarter, exports rose 1.4 per cent from a year earlier, while imports fell 4.8 per cent.
A customs spokesman said he expects mild growth in both exports and imports in the current quarter.","5month, fell, cent, growth, earlier, imports, united, high, fall, rebound, expected, china, trade, demand, exports",trade dispute
879,05/2019,The trade war between China and the United States escalated sharply last evening as Beijing slapped higher tariffs on a range of US goods ,Trade war escalates as China raises tariffs on US goods,https://www.straitstimes.com/asia/trade-war-escalates-as-china-raises-tariffs-on-us-goods,"The trade war between China and the United States escalated sharply last evening as Beijing slapped higher tariffs on a range of US goods - just hours after President Donald Trump had warned it not to retaliate.
Earlier in the day, markets in China and across Asia fell, gripped by fear of renewed trade hostilities.
Higher US tariffs do not apply to Chinese goods shipped before it took effect last Friday, and sea freight to the US takes about three weeks.
China's latest salvo was in response to the US move to raise tariffs at the weekend on US$200 billion worth of Chinese goods from 10 to 25 per cent.
Beijing said this ""violated the consensus of China and the US to resolve trade differences through consultations and harmed the interests of both sides"".","goods, higher, tariffs, cent, raises, worth, war, escalates, billion, trade, beijing, china, chinese",trade dispute
