,news title,news source(url),content summary,keywords
97,"Risk of flash floods in several areas, including Pasir Panjang, Dunearn Road",https://www.straitstimes.com/singapore/risk-of-flash-floods-in-several-areas-including-pasir-panjang-dunearn-road,"SINGAPORE - There is a risk of flash floods occurring in several areas in Singapore after heavy rain on Thursday (Nov 18) filled drains and canals to near full capacity, the PUB warned.
In social media posts, the national water agency said water levels in drains and canals had reached 90 per cent in Pasir Panjang and Commonwealth Drive at around 8.20am.
PUB had earlier said that heavy rains were expected in many parts of Singapore from 8.30am to 10.30am on Thursday.
Water levels had risen past 90 per cent in Jalan Boon Lay and Clementi Road as at 8.30am.
Hillcrest Road, which is near National Junior College, and Dunearn Road, near Sime Darby Centre, also saw water levels rise past 90 per cent.","half, pasir, floods, singapore, risk, near, expected, panjang, levels, water, month, dunearn, showers, flash, including, areas, road, days"
98,Whirlwind kills man as flash floods hit Sicily,https://www.straitstimes.com/world/europe/whirlwind-kills-man-as-flash-floods-hit-sicily,"PALERMO, SICILY (REUTERS) - A whirlwind killed a man in southern Sicily and damaged properties on Wednesday (Nov 17), while heavy rains flooded streets and forced the authorities to shut schools.
It was the second time in a month that exceptionally severe weather had battered the Mediterranean island, following a rare hurricane which drenched parts of western Sicily in late October.
A man in his 50s was struck by a whirlwind as he left his house in the early morning near the city of Ragusa, the civil protection office said.
Photographs from the area showed the wind had overturned a van and blown out windows in houses.
Numerous whirlwinds touched down in the region during the morning, officials said, as torrential rains triggered flash floods in several towns.","sicily, whirlwinds, floods, man, morning, windows, wind, kills, flash, authorities, hit, rains, whirlwind, island"
99,Bangladesh resumes moving Rohingya refugees to flood-prone island,https://www.straitstimes.com/asia/south-asia/bangladesh-resumes-moving-rohingya-refugees-to-flood-prone-island,"COX'S BAZAR, BANGLADESH (AFP) - Bangladesh has resumed moving Rohingya refugees to a remote and flood-prone island, authorities said Wednesday (Nov 24), despite criticism from aid groups and claims some are being relocated against their will.
Nearly 20,000 members of the stateless minority, who fled neighbouring Myanmar in 2017 after a brutal military crackdown, have already been sent to Bhashan Char island.
Bangladesh eventually wants to rehouse 100,000 of its approximately one million Rohingya refugees to the island, moving them from cramped relief camps on the mainland.
Mr Hossain told AFP that all relocations were completely voluntary, but several refugees said they were being forced to move there.
""We don't want to go to Bhashan Char,"" a Rohingya woman told AFP by phone, speaking on the condition of anonymity.","moving, told, sent, camps, refugees, rohingya, resumes, floodprone, bangladesh, afp, char, bhashan, myanmar, island"
100,"As floods ravage China, 13 die after bus falls off bridge",https://www.straitstimes.com/asia/east-asia/as-floods-ravage-china-13-die-after-bus-falls-off-bridge,"The death toll included 13 people who died after a commuter bus fell into a river on Monday (Oct 11) from a flooded bridge near the northern city of Shijiazhuang, according to Chinese media reports.
As at Monday night, 37 people had been rescued from the bus, according to CCTV, China's state broadcaster.
Shanxi province, China's coal country, was among the hardest-hit regions of last week's floods, with torrential rains leaving at least 15 people dead.
The flooding also caused operations in 60 coal mines in the province to be suspended, according to Chinese state news media.
At least 17,000 buildings were destroyed and large areas of farmland were flooded, according to state news media.","bridge, china, floods, falls, media, chinas, state, northern, caused, according, die, shanxi, chinese, province, 13, ravage, bus"
101,Man dies in Italy rains as 2021 climate losses top $3 billion,https://www.straitstimes.com/world/europe/man-dies-in-italy-rains-as-2021-climate-losses-top-2-billion-euros,"ROME (AFP) - A man was killed on Sunday (Nov 14) on the Italian island of Sardinia after strong rains, with an agriculture group saying the weather had caused more that €2 billion (S$3 billion) of damage this year.
The body of the elderly man, who abandoned his car when it got stuck in floodwater, was found on Sunday afternoon after firefighters carried out a search.
Also on Sunday, Italy's Coldiretti agricultural association said climate change was the cause of more than €2 billion of damage to rural areas since the start of this year.
The €2 billion of damage was split between losses to agricultural output and damage to countryside buildings and infrastructure, the group added.
""In Italy, too, we face the consequences of climate change,"" Coldiretti said, warning of increasingly frequent extreme weather as the country suffers ""tropicalisation"".","italy, 2021, change, man, losses, dies, climate, damage, billion, group, coldiretti, rains, extreme, weather, strong"
102,Thousands evacuated as floods hit central Vietnam,https://www.straitstimes.com/asia/se-asia/thousands-evacuated-as-floods-hit-central-vietnam,"HANOI (REUTERS) - Prolonged heavy rain has triggered widespread flooding in several parts of central Vietnam, killing at least one person, with thousands evacuated and more downpours expected this week.
Footage from the state broadcaster VTV showed people moving belongings and furniture out of flooded homes in Quang Nam province, with water gushing out of a damaged wall in one residence.
A tropical low pressure system in the South China Sea is forecast to dump more rain in the southern-central coastal region, the government's weather agency said.
Vietnam is prone to storms and flooding due to its long coastline.
Natural disasters - predominantly floods and landslides from the storms - killed 378 people last year.","thousands, quang, floods, flooding, rain, vietnam, widespread, evacuated, water, weekend, weekfootage, storms, province, hit, central"
103,Bomb cyclone and ‘atmospheric river’ pummel California with rain and wind.,https://www.straitstimes.com/world/united-states/mudslides-power-outages-as-storm-drenches-burn-scarred-california,"The threat of flash floods prompted evacuation orders for parts of San Mateo County, south of San Francisco.
In San Francisco, emergency personnel ordered evacuations on one block where, they said, several structures were threatened by a tree that was leaning.
Power outagesAs of 4:30pm local time Sunday, at least 147,000 utility customers in the Bay Area had lost power, said J.D.
More than half of those outages were reported on the San Francisco Peninsula and in Sonoma and Marin counties.
In the Pacific Northwest, a bomb cyclone, a type of storm known for its falling atmospheric pressure, was expected to push the atmospheric river south, affecting areas south of San Francisco, Miller said.","bay, bomb, pummel, department, rain, winds, atmospheric, wind, twitter, francisco, california, river, area, san, weather, cyclone"
104,Gauging benefits of natural ecosystems in fighting floods,https://www.straitstimes.com/singapore/environment/gauging-benefits-of-natural-ecosystems-in-fighting-floods-0,"SINGAPORE - How much can a forest do in mitigating floods in Singapore and what are the economic and human costs of cutting the forest down?
Using modelling, they are able to quantify the benefits of natural ecosystems in fighting floods as well as losses when these natural resources are destroyed.
""Our study demonstrates that the benefits of the natural ecosystem can be calculated with the same amount of rigour, and using the same metrics, as engineered infrastructure.
The modelling can also be applied to other nature-based solutions, such as river restoration, where floodplains are used to expand the size of the river.
""Natural ecosystems such as forests can absorb a lot of rainwater and slow down the travelling of water to low-lying lands and rivers.","gauging, solutions, floods, ecosystems, natural, singapore, water, fighting, forests, benefits, naturebased, flood, study"
105,When frequent floods make insurance costly,https://www.straitstimes.com/business/invest/when-frequent-floods-make-insurance-costly-0,"(NYTIMES) - Climate change is going to hit the pockets of home owners who need to buy flood insurance.
In some parts of Florida, the cost of flood insurance will eventually increase tenfold.
For example, Ms Jennifer Zales, a real estate agent who lives in Tampa, pays US$480 (S$651) a year for flood insurance.
The flood programme insures 3.4 million single-family homes around the country.
For about 25,000 single-family homes, costs will jump between US$360 and US$1,200.","costly, floods, programme, households, insurance, costs, system, singlefamily, frequent, rates, homes, flood, owners"
106,Thousands in China evacuated as heavy rainfall and flooding hit Shanxi and Shaanxi,https://www.straitstimes.com/asia/east-asia/thousands-evacuated-as-heavy-rain-and-flooding-hit-shanxi-and-shaanxi-in-china,"BEIJING (CHINA DAILY/ASIA NEWS NETWORK) - Chinese authorities have issued a level four emergency response as heavy flooding hit the provinces of Shanxi and Shaanxi.
The China National Commission for Disaster Reduction and the Ministry of Emergency Management have sent a working team to the affected areas to help with disaster relief.
Meanwhile, 60 coal mines suspended operations after heavy rain lashed the coal-rich province, local authorities said last Friday.
Recent rainfall across large parts of the province has led to rising water levels and flooding in multiple rivers, the provincial emergency management department said.
The province has allocated 20 million yuan (S$4.2 million) for disaster relief work for people severely impacted by flooding.","thousands, million, management, china, emergency, flooding, rain, shaanxi, evacuated, shanxi, heavy, oct, rainfall, province, hit"
107,"Death toll from India floods, landslides rises to 85, more than 30 dead in Nepal",https://www.straitstimes.com/asia/south-asia/death-toll-from-india-floods-landslides-rise-to-85-more-than-30-dead-in-nepal,"In Uttarakhand in northern India, officials said that 46 people had died in recent days with 11 missing.
In Kerala in the south, Chief Minister Pinarayi Vijayan said that the death toll had hit 39 there.
The coastal state has been battered by heavy rain since last Friday and thousands have been moved to safer locations.
After a brief respite, forecasters are warning of more heavy rain in the coming days with alerts issued in several places in Kerala.
Unseasonally heavy rains across India have led to deadly floods in several areas of the country in recent days.","30, 85, india, dead, landslides, rises, floods, toll, state, rain, weather, heavy, nepal, reported, uttarakhand, including, death, days"
108,Extreme Greenland ice melt raised global flood risk: Study,https://www.straitstimes.com/world/europe/extreme-greenland-ice-melt-raised-global-flood-risk-study,"Although it is one of the most studied places on Earth by climatologists, Monday's research is the first to use satellite data to detect Greenland ice sheet runoff.
One-third of the ice lost in the past decade came in just two hot summers - 2012 and 2019 - the research showed.
The images showed significant annual variation in ice melt and, combined with temperature data, showed that heatwaves were increasingly a major cause of ice loss - above and beyond global temperature rises.
In 2012, for example, when changes in atmospheric patterns caused unusually warm air to hover over the ice sheet for weeks, 527 billion tonnes of ice was lost.
Monday's authors said that the satellite data had allowed them to quickly and accurately estimate how much ice Greenland had lost in a given year, and convert that into sea-level rise equivalent.","global, oceans, greenland, showed, risk, past, tonnes, ice, extreme, water, research, raised, data, sheet, flood, study, melt"
109,"15 dead after heavy rain, floods in China coal region",https://www.straitstimes.com/asia/east-asia/15-dead-after-heavy-rain-floods-in-china-coal-region,"BEIJING (AFP) - At least 15 people have died during unseasonably heavy rain and flooding in north China's Shanxi province earlier this month, local officials said Tuesday (Oct 12), after the normally dry region received three months' rain in one week.
The flooding hit the coal-rich landlocked region during a nationwide energy crunch, and after record floods killed more than 300 people in central Henan province in July.
At least 1.75 million residents across the province have been affected by the floods, with 120,000 safely evacuated, according to Wang.
Shanxi received more than three times the average monthly rainfall for October in just five days last week, with the provincial government saying precipitation had broken records in multiple localities.
Thousands were evacuated in the Hubei and Sichuan provinces this summer because of torrential rain.","region, regions, dead, floods, china, multiple, flooding, rain, local, heavy, 15, shanxi, received, province, coal"
110,Recipe for marital bliss: Indian couple sail to wedding in cooking pot amid floods,https://www.straitstimes.com/asia/south-asia/recipe-for-marital-bliss-indian-couple-sail-to-wedding-in-cooking-pot-despite-floods,"NEW DELHI (AFP) - An Indian couple sailed across submerged streets in a massive cooking pot to reach their wedding venue on Monday (Oct 18), as heavy rain flooded the southern state of Kerala.
""It has turned into a wedding which we never imagined,"" the bride told local media channel Asianet soon after the wedding.
Flooding and landslides caused by heavy rain have killed at least 27 people across the state.
While their wedding venue was also partially flooded, the pair were determined to tie the knot in a small ceremony.
Images showed cars and buses submerged by the floodwaters after heavy rain battered Kerala over the past four days.","relief, sail, floods, media, pot, state, rain, wedding, venue, local, recipe, heavy, couple, cooking, bliss, submerged, indian, marital"
111,"Landslides, floods kill at least 25 in south-west India",https://www.straitstimes.com/asia/south-asia/26-dead-many-missing-after-heavy-rains-wreak-havoc-in-indias-kerala,"THIRUVANANTHAPURAM, INDIA (AFP) - At least 25 people have died in landslides and floods triggered by heavy rains in south-western India, officials said on Sunday (Oct 17), as rescuers scoured for survivors in muddy debris and the military flew in emergency supplies.
Residents were cut off in parts of the coastal state of Kerala as the rains, which started to intensify from late Friday, swelled rivers and flooded roads.
Some 11 bodies have been found so far in Idukki district and another 14 in Kottayam district, officials told AFP, after the areas were hit by landslides and flash floods.
""Everything is gone,"" a distraught man told Kerala news channel Manorama TV in Koottickal town in Kottayam, which was hit by a landslide.
The India Meteorological Department said the heavy rains, caused by a low pressure area over the south-eastern Arabian Sea and Kerala, were expected to ease on Monday.","relief, india, floods, landslides, gone, told, heavy, hit, officials, kill, 25, kerala, rains, southwest, weather"
112,"Nine dead in Philippines after tropical storm, landslides",https://www.straitstimes.com/asia/se-asia/nine-dead-in-philippines-after-tropical-storm-landslides,"MANILA (AFP) - At least nine people were killed and 11 others were missing after heavy rain across the Philippines flooded villages and triggered landslides, authorities said on Tuesday (Oct 12).
Severe Tropical Storm Kompasu drenched swathes of the most populous island of Luzon on Monday as it swept across the archipelago nation towards the South China Sea.
Four people were killed in landslides in the landlocked mountainous province of Benguet, and one person drowned in the coastal province of Cagayan, the national disaster agency said.
Seven people were missing on Luzon island.
The storm intensified the southwest monsoon, sparking a flash flood in a village in the western island province of Palawan, leaving four people dead and the same number missing.","western, storm, tropical, flooded, dead, landslides, missing, killed, cagayan, philippines, luzon, province, island"
113,New York City faces flash flooding risk as torrential downpours approach,https://www.straitstimes.com/world/united-states/new-york-city-faces-flash-flooding-risk-as-torrential-downpours-approach,"NEW YORK (BLOOMBERG) - New York City commuters face a blustery, soaked-to-the-skin trek to work on Tuesday (Oct 26) as a powerful coastal storm unwinds across the Northeast.
""The afternoon commute won't be pretty but the morning one will be the worst of the two,'' Mr Kaplan said.
A flash flood watch is in place from New Jersey to Massachusetts and New York City has issued a travel advisory from late Monday to Tuesday.
As the storm approached, New York Governor Kathy Hochul declared a state disaster emergency for much of the state, including New York City, Long Island and the Hudson Valley.
For New York, the worst of the rain should be well to the east of the city by Wednesday.","york, torrential, storm, downpours, mr, risk, flooding, rain, faces, hour, swept, state, kaplan, worst, flash, city, approach"
114,"As Africa's glaciers melt, millions face drought and floods, UN says",https://www.straitstimes.com/world/as-africas-glaciers-melt-millions-face-drought-and-floods-un-says,"JOHANNESBURG (REUTERS) - Africa's fabled eastern glaciers will vanish in two decades, 118 million poor people face drought, floods or extreme heat, and climate change could shrink the continent's economy by 3 per cent by mid-century, the UN climate agency warned on Tuesday (Oct 19).
The latest report on the state of Africa's climate by the World Meteorological Organisation (WMO) and African Union agencies paints a dire picture of the continent's ability to adapt to increasingly frequent weather disasters.
Africa, which accounts for less than 4 per cent of greenhouse gas emissions, has long been expected to be severely impacted by climate change.
The report estimated that sub-Saharan Africa would need to spend US$30 - US$50 billion, or 2 - 3 per cent of GDP, each year on adaptation to avert even worse consequences.
An estimated 1.2 million people were displaced by storms and floods in 2020, nearly two and half times as many people as fled their homes because of conflict in the same year.","change, million, africas, cent, floods, report, face, climate, billion, drought, estimated, melt, glaciers, millions"
115,Riverside restaurant makes waves in Thailand as flood dining goes viral,https://www.straitstimes.com/asia/se-asia/riverside-restaurant-makes-waves-in-thailand-as-flood-dining-goes-viral,"NONTHABURI, THAILAND (REUTERS) - Riverside restaurant owner Titiporn Jutimanon was convinced a bout of flooding in Thailand could be the end of a business already struggling from the pandemic.
But with the rising tide of the Chao Phraya river this week came an unexpected opportunity.
""Customers absolutely love the waves,"" said Ms Titiporn, who runs the Chao Phraya Antique Cafe in Nonthaburi, north of Bangkok.
""I feel so lucky that the customers love it, the flood wasn't a challenge for them to come.""
Customers cheer and laugh as their wooden stools are knocked over by the water that breaches the restaurant.","waves, titiporn, love, makes, restaurant, water, viral, phraya, thailand, goes, river, customers, dining, titiporns, flood, riverside"
116,"Nearly 200 perish in India, Nepal rains",https://www.straitstimes.com/asia/south-asia/flood-deaths-in-india-and-nepal-cross-150,"NEW DELHI (AFP) - Nearly 200 people have died in floods and landslides in India and Nepal, officials said on Thursday (Oct 21), with whole families buried in their homes and two young girls swept away as forecasters warned of yet more heavy rain.
Under the committee, Nepal Police, Armed Force Police, Nepal Army and other agencies have been mobilised,"" emergencies official Dijan Bhattarai said.
State Disaster Secretary S. Murugeshan said that the death toll may rise further, with a number of people still missing, including 20 tourists who went trekking on a glacier.
Five people were killed in the eastern Indian state of West Bengal, including two girls aged eight and 10 from the same family swept away as heavy rains pounded the hills of Darjeeling and other districts.
""Several hundred tourists are stranded in the hill resort of Darjeeling... Landslides blocked highways and roads in the region,"" he said.","darjeeling, died, india, state, swept, disaster, family, away, tourists, perish, nepal, 200, including, nearly, rains"
117,South Sudanese refugees homeless again after Sudan floods,https://www.straitstimes.com/world/south-sudanese-refugees-homeless-again-after-sudan-floods,"AL-JABALAIN, SUDAN (AFP) - South Sudanese refugee Dawood Kour fled to Sudan to turn the page on a life of displacement, only to be forced onto the streets once more after floodwaters submerged his rickety shelter.
Mr Kour crossed the border in November, fleeing years of conflict in his home city of Malakal - itself prone to flooding.
South Sudan became the world's newest independent nation in 2011, seceding from Sudan.
The waters rose so fast that ""we had no time to collect our belongings"", Mr Kour told AFP.
Humanitarian needs have swelled, and been exacerbated by the disaster in neighbouring South Sudan too, where the deluge has affected and displaced about 426,000 people, the UN said.","sudan, floods, mr, south, homeless, kour, land, refugees, rains, floodwaters, sudanese, refugee"
118,Singapore's ability to forecast rainfall will get a boost by the first quarter of 2022,https://www.straitstimes.com/singapore/politics/singapores-ability-to-forecast-rainfall-will-get-a-boost-by-the-first-quarter-of,"SINGAPORE - An enhanced smart system to forecast rainfall here with greater accuracy will be completed by the first quarter of 2022, boosting the Republic's suite of tools to respond more quickly to flash floods.
When the system was first announced in January 2020, it had three rainfall monitoring radars installed in the eastern, northern and western parts of Singapore.
Typically used in localised weather monitoring and air-traffic control, the radars collect data which is then fed into a system every two minutes to forecast the movement, growth and decay of rainclouds.
The current system is able to predict rainfall intensity 30 minutes in advance with an accuracy of 65 per cent.
She added: ""Given climate change, we must prepare for more extreme weather scenarios as we are likely to see more flash floods from intense rain.""","quarter, 2022, help, singapore, floods, fu, monitoring, boost, extreme, forecast, system, rainfall, flood, ability, singapores, weather"
119,"Bangkok on alert as 70,000 homes flooded in Thailand",https://www.straitstimes.com/asia/se-asia/bangkok-on-alert-as-70000-homes-flooded-in-thailand,"BANGKOK (AFP) - Thai authorities on Tuesday (Sept 28) rushed to protect parts of Bangkok from floodwaters that have already inundated 70,000 homes and killed six people in the country's northern and central provinces.
Tropical storm Dianmu has caused flooding in 30 provinces, with the country's central region the worst hit, the Thai Disaster Prevention and Mitigation Department said.
The Bangkok Metropolitan Administration says it is closely monitoring the Chao Phraya's water level, and has water pumps and sandbags ready.
""We will give people a warning if there is a sign the water level is rising and if there is a risk of flash floods,"" Bangkok governor Aswin Kwanmuang said on Tuesday.
Bangkok officials have begun piling sandbags outside banks and other businesses near a canal in Thonglor - a shopping district and residential area popular with expats.","flooded, alert, rising, protect, level, water, bangkok, sandbags, thailand, worst, thai, 70000, homes, province, prevention"
120,Thai volunteer takes to skies to drop supplies to flood victims,https://www.straitstimes.com/asia/se-asia/thai-volunteer-takes-to-skies-to-drop-supplies-to-flood-victims,"BANGKOK (REUTERS) - A paramotoring enthusiast in northern Thailand has taken to the skies to help deliver urgently needed supplies to people cut off by floods.
Thrill-seeker Vichai Tiyasan, 38, has been motoring over waterlogged lands to drop off dry food and essential items in Sukhothai, one of 30 provinces impacted by floods in the past week.
""The flood covers most areas of Sukhothai province.
The situation is worse comparing to the past years,"" Mr Vichai said.
The pilot can steer it using brake toggles that are similar to that of a parachutist.","capital, skies, worse, drop, floods, takes, vichai, past, volunteer, victims, sukhothai, worst, areas, thai, supplies, flood, widely"
121,"Flood-hit Canada province braces for heavy rain, three bodies found",https://www.straitstimes.com/world/flood-hit-canada-province-braces-for-heavy-rain-three-bodies-found,"ABBOTSFORD, BRITISH COLUMBIA (REUTERS) - Searchers located three bodies swept away by landslides in British Columbia, officials said on Saturday (Nov 20), after record rainfall that paralysed parts of the province, leading to food and fuel shortages.
Canada's westernmost province declared a state of emergency after a phenomenon known as an ""atmospheric river"" brought a month's worth of rain in two days.
Another similar weather system is forecast to hit northern British Columbia on Sunday and bring heavy rains to the lower mainland, according to Environment Canada.
The province imposed temporary restrictions on fuel and non-essential travel on Friday to ease supply chain disruptions and aid recovery work.
About 14,000 people remain under evacuation orders in several communities in the Pacific province.","supply, british, bodies, railway, vancouver, rain, fuel, heavy, columbia, rainfall, braces, province, floodhit, mainland, canada, pacific"
122,New York faces new flood threat after Hurricane Ida's havoc,https://www.straitstimes.com/world/united-states/new-york-faces-new-flood-threat-after-hurricane-idas-havoc,"NEW YORK (Bloomberg) - New York and the US Northeast are facing another flood threat just three weeks after the remnants of Hurricane Ida devastated the region, but the heavy rain expected through Friday (Sept 24) won't match that storm's deadly deluge.
""We are going to do things differently from now on,"" New York City Mayor Bill de Blasio said on Thursday in a briefing.
Ida's blow to the region came after the storm tore a path of destruction across Louisiana and the US South.
The front, which has already passed Washington, Baltimore and Philadelphia, will likely drop around 5cm of rain in New York, Walker said.
""We will see some underpasses flood that typically flood when we get heavy rain.""","york, idas, storm, region, hurricane, hour, threat, blasio, rain, havoc, faces, walker, remnants, flood, ida"
123,Visual story: How Singapore's rain cloud chasers respond to floods,https://www.straitstimes.com/multimedia/visual-story-how-singapores-rain-cloud-chasers-respond-to-floods,,"chasers, rain, cloud"
124,"China's coal hub broadens output freeze amid heavy rain, floods",https://www.straitstimes.com/asia/east-asia/chinas-coal-hub-broadens-output-freeze-amid-heavy-rain-floods,"BEIJING (BLOOMBERG) - China broadened a production halt at mines and chemical factories in its top coal-producing province, after a week of torrential rain that ravaged the area.
Shanxi province suspended output at 60 coal mines, 372 non-coal mines and 14 dangerous chemical factories, the provincial government said in a statement published on its official WeChat account on Saturday (Oct 9).
Heavy rainfall earlier last week led to collapses and landslides in many cities in the province, causing fatalities, the government said, without providing further details.
The latest suspension follows the northern Chinese province's production stoppage at 27 coal mines last Monday.
Government officials have recently pressed mines to boost output, allowing them to keep producing even after they reached annual quotas.","rain, mines, coal, freeze, week, shanxi, provincial, amid, torrential, floods, chinas, disaster, factories, heavy, statement, hub, broadens, province, output"
125,PUB to raise 450m stretch of Dunearn Road to reduce risk of flash floods,https://www.straitstimes.com/singapore/environment/pub-to-raise-450m-stretch-of-flood-prone-dunearn-road-to-reduce-risk-of-flash,"SINGAPORE - National water agency PUB will be raising a 450m stretch of Dunearn Road, where flash floods have occurred three times this year, to reduce the risk of such incidents there.
On Tuesday, heavy rain caused a flash flood that resulted in the stretch of Dunearn Road between Sime Darby Centre and Binjai Park to become impassable for about 40 minutes.
PUB said: ""When completed, the upgraded canal will enhance flood protection for the surrounding area including Dunearn Road, and reduce the risk of flash floods occurring.""
One of them is ""a very active wet phase"" of the Madden-Julian Oscillation, said the National Environment Agency's Meteorological Service Singapore (MSS).
The current negative phase of the IOD is expected to persist till October, she added.","iod, oscillation, floods, singapore, risk, raise, rain, negative, pub, dunearn, wet, flash, stretch, reduce, phase, 450m, road"
126,Overlapping disasters expose harsh climate reality: The US is not ready,https://www.straitstimes.com/world/united-states/overlapping-disasters-expose-harsh-climate-reality-the-us-is-not-ready,"NEW YORK (NYTIMES) - In Louisiana and Mississippi, nearly 1 million people lack electricity and drinking water after a hurricane obliterated power lines.
And in New York City, 25cm of rain fell in just hours on Wednesday (Sept 1), drowning people in their basements.
Disasters cascading across the country this summer have exposed a harsh reality: The United States is not ready for the extreme weather that is now becoming frequent as a result of a warming planet.
The country's vulnerability in the face of extreme weather was punctuated by the downpour that flooded the country's largest city.
But the rainfall dumped more water, and faster, than what the city had factored into its new stormwater maps as an ""extreme"" flood event.","york, overlapping, hurricane, harsh, weather, ready, climate, reality, water, country, expose, city, flash, flood, disasters, extreme"
127,Belgians face up to demolition of homes ravaged by summer floods,https://www.straitstimes.com/world/europe/belgians-face-up-to-demolition-of-homes-ravaged-by-summer-floods,"PEPINSTER, BELGIUM (REUTERS) - Authorities began demolishing homes on Thursday (Sept 30) in the Belgian town worst-hit by summer floods that killed 41 people, part of a €1.2 billion (S$1.8 billion) reconstruction plan.
Electricity comes back little by little and we are still waiting for gas.
We're asking for it and we're looking for it,"" said Pepinster resident and Red Cross volunteer Aurore Engelen.
Pepinster's mayor, Philippe Godin, said a €1.2 billion loan from the federal government was a lifeline for the recovery.
Whether it is the banks, the bridges... whether it is the sewers, we still have a lot of work to do.","floods, little, pepinster, face, belgian, ravaged, demolition, summer, lot, billion, houses, belgium, homes, town, 12, belgians"
128,"Smoke bombs, floods and coronavirus fears as Glasgow readies for COP26",https://www.straitstimes.com/world/europe/smoke-bombs-floods-and-coronavirus-fears-as-glasgow-readies-for-cop26,"GLASGOW (AFP) - A soft drizzle fell on a cluster of American climate activists as they set off smoke bombs in George Square in Glasgow's city centre.
Home to around 635,000 people and still grappling with the impacts of the coronavirus pandemic, locals appear divided in their feelings towards the event.
""I am very proud that COP is being held in Scotland,"" said Isabelle Barkley, a Glasgow resident who strolled over to join the activists.
Barkley added she has previously seen Nelson Mandela speak here, as well as countless Scottish independence rallies and Black Lives Matter protests in recent years.
On Nov 5, up to 100,000 protesters will rally in the square after marching through the city, according to organisers.","square, bombs, protests, floods, set, climate, glasgow, smoke, coronavirus, cop26, fears, city, world, recent, scottish, readies"
129,Construction firm Samwoh to face charges for unauthorised drainage works that caused Pasir Ris flood,https://www.straitstimes.com/singapore/environment/construction-firm-samwoh-to-face-charges-for-unauthorised-drainage-works-that,"SINGAPORE - National water agency PUB will be taking action against construction firm Samwoh for unauthorised drainage works that caused a prolonged flood in Pasir Ris last month.
It will be filing charges against Samwoh under the Sewerage and Drainage Act.
Work is ongoing in Bukit Timah to expand the drainage capacity and raise the road levels in the interim.
Mr Yeo Keng Soon, director of PUB's catchment and waterways department, said of the Pasir Ris incident: ""This prolonged flooding was entirely man-made.
But there were multiple issues with the plan, which resulted in the Aug 20 flood.","pasir, drainage, unauthorised, aug, face, ris, rain, works, construction, firm, drain, junction, flood, road, samwoh"
130,Thai rescuers battle floodwaters to reach dozens stranded in homes,https://www.straitstimes.com/asia/se-asia/thai-rescuers-battle-floodwaters-to-reach-dozens-stranded-in-homes,"BANGKOK (REUTERS) - Rescuers in northeastern Thailand waded through fast-flowing floods to rescue dozens of people stranded in their homes on Wednesday (Sept 29), as authorities tried to drain away waters and get more help to victims.
At least seven people have died and another is missing in floods over the last week that have affected almost 200,000 households in 30 provinces in the lower north and northeastern Thailand.
Rescuers wearing orange helmets and life jackets travelled by boats through submerged streets in the northeastern province of Chaiyaphum to reach people stuck on the roofs of their homes.
Authorities have issued warnings over the rising water level of the Chaophraya river that could bring flooding to the capital Bangkok and surrounding areas.
The government has reassured the public that the situation is manageable and there will be no repeat of the devastating months-long flooding of 2011, which killed hundreds of people, damaged vast swathes of farmland and paralysed Bangkok and its industrial belt.","week, stranded, rescue, dozens, floods, flooding, windows, water, bangkok, wearing, waters, thai, homes, floodwaters, battle, reach, northeastern, rescuers"
131,"After drought, US west coast slammed by 'bomb cyclone'",https://www.straitstimes.com/world/united-states/after-drought-us-west-coast-slammed-by-bomb-cyclone,"LOS ANGELES (AFP) - Severe thunderstorms bringing record rainfall hit northern California on Monday (Oct 25), following several months of gigantic forest fires caused by drought.
The phenomenon, known as a ""bomb cyclone,"" came from the Pacific Ocean and struck San Francisco and Oakland, as well as the states of Oregon and Washington, further north, on Sunday.
The rain caused multiple floods and mudslides, blocking roads, while winds of more than 100kmh tore trees and roofs.
Heavy snowfall has also struck the Sierra Nevada mountain range as the weather front headed east.
California has been affected for several years by increasingly numerous and destructive blazes, and with a marked lengthening of the fire season.","coast, slammed, record, bomb, caused, west, rain, fires, states, worst, california, struck, drought, rainfall, weather, cyclone"
132,"Heavy rains in Sri Lanka, south India kill at least 25",https://www.straitstimes.com/asia/south-asia/heavy-rains-in-sri-lanka-south-india-kill-at-least-25,"COLOMBO/CHENNAI (REUTERS) - Heavy rains on Sri Lanka's coast and in the south Indian state of Tamil Nadu have killed at least 25 people, destroyed thousands of homes and snarled traffic, authorities said.
In Sri Lanka, 20 people have died in recent days, most from drowning, while five were hurt in landslides, officials said on Wednesday (Nov 10).
""Given the prevalence of Covid-19, the government has encouraged over a thousand families to move in with relatives to reduce the strain on government-run centres,"" said Sudantha Ranasinghe, head of Sri Lanka's Disaster Management Centre.
The low pressure depression behind the rains was expected to move towards Tamil Nadu on Thursday evening, Sri Lanka's weather office said.
Tamil Nadu state officials evacuated hundreds of people from low-lying areas and distributed rations and food to those already affected by the rains.","tamil, lanka, india, state, minister, disaster, south, sri, lankas, heavy, nadu, officials, kill, 25, rains, indian"
