,date,location,news title,news source(url),content summary,keywords,class_name
253,05/2019,"A chilling photograph from the mountain shows a long line of mountaineers queuing to ascend a steep ridge to the summit. The photo was shot by Nirmal Purja, an avid mountaineer, who wrote in an Instagram caption that he estimated there were 320 people in line.

Traffic jams create dangerous situations for climbers, who are often already exhausted and carrying heavy loads while battling altitude sickness, which can make people dizzy and nauseated.

Gordan Janow, director of programs at Alpine Ascents International, has been organising treks to Everest for around 30 years. He said overcrowding often occurs, but ""every year seems to be worse and worse"".

When a line starts to back up, ""you're changing your natural pace so you're spending more time in this high altitude zone than might be necessary if you were climbing 10 to 15 years ago,"" he said.

Alpine Ascents currently has a group of a dozen climbers on the mountain, he said. And one of the most important skills for the guides who accompany them, he said, ""is knowing when to turn people around"".

""The idea isn't to push yourself to the ultimate maximum to reach the summit,"" he said. ""Then there's no steam or energy left in your body to get down.""

Everest attracts climbers from around the globe, and the victims come from a diverse set of backgrounds: Séamus Lawless, an assistant professor of computer science at Trinity College in Ireland, went missing last Thursday when he slipped and fell shortly near the summit, on a different side of the mountain from where the main traffic jam is taking place.

On Friday, the Independent reported that a second Irish climber, Kevin Hynes, died on Friday. He had climbed parts of Everest before, and the British group he travelled with, 360 Expeditions, said in a statement he was ""one of the strongest and most experienced climbers on our team"".

Earlier this week an American, Donald Lynn Cash, 55, of Utah, died after falling sick, possibly from the high altitude. It was unclear what role, if any, the foot traffic jams had in his death.

And a 65",Mount Everest has gotten so crowded that climbers are perishing in the traffic jams,https://www.straitstimes.com/asia/south-asia/mount-everest-has-gotten-so-crowded-that-climbers-are-perishing-in-the-traffic-jams,"Traffic jams create dangerous situations for climbers, who are often already exhausted and carrying heavy loads while battling altitude sickness, which can make people dizzy and nauseated.
Gordan Janow, director of programs at Alpine Ascents International, has been organising treks to Everest for around 30 years.
Alpine Ascents currently has a group of a dozen climbers on the mountain, he said.
It was unclear what role, if any, the foot traffic jams had in his death.
When climbers choose to scale Everest, they do so with the understanding of the potential perils they could encounter along the way.","perishing, summit, sickness, mount, jams, climbers, mountain, altitude, gotten, youre, set, crowded, wrote, everest, traffic",natural calamities
254,05/2019,"According to AFP, Nepal has issued a record 381 permits ",Deaths on crowded Mount Everest: Why is there a jam on the world's highest peak?,https://www.straitstimes.com/asia/south-asia/deaths-on-crowded-mount-everest-why-is-there-a-jam-on-the-worlds-highest-peak,"According to AFP, Nepal has issued a record 381 permits - which cost about US$11,000 (S$15,100) each - to hopeful climbers this year.
In addition, at least 140 others have been granted permits to scale Everest from the northern flank in Tibet.
This means that the total number of climbers reaching the peak this season could surpass last year's record of 807.
According to experienced guides, queues at the summit of Everest are not uncommon.
In his post, he advised climbers to avoid ""massively crowded days"" and to ""be patient"" in waiting for a good weather window.","worlds, jam, summit, post, number, deaths, treks, mount, window, permits, climbers, highest, crowded, peak, everest, record, weather",natural calamities
255,05/2019,"KATHMANDU • Indian mountain climber Anjali Kulkarni trained for six years to make it to the top of Mount Everest, the highest peak in the world.

She finally fulfilled her long",Everest's rising death toll blamed on human traffic jam,https://www.straitstimes.com/asia/south-asia/everests-rising-death-toll-blamed-on-human-traffic-jam,"Her son Shantanu Kulkarni told CNN that she died after getting stuck in a ""traffic jam"" on the mountain.
""She had to wait for a long time to reach the summit and descend,"" Mr Thupden Sherpa, who organised tours on the mountain, told Agence France-Presse (AFP).
Mr Keshav Paudel, who organised tours on the mountain, told AFP that Mr Bagwan was ""stuck in the traffic for more than 12 hours and was exhausted"".
Yesterday, a British climber too weak to descend from Everest died, officials said, bringing the death toll this season on the world's highest peak to 10.
Mr Robin Haynes Fisher, 44, died at 8,700m after returning from the summit, said Mr Murari Sharma of Everest Pariwar Treks in Kathmandu.","died, jam, told, summit, mr, toll, tours, blamed, rising, traffic, death, mountain, stuck, sherpa, everest, everests, human",natural calamities
256,05/2019,A swinging projector is not what one expects at a print exhibition. But this eye,Making a mark with print,https://www.straitstimes.com/lifestyle/arts/making-a-mark-with-print,"A swinging projector is not what one expects at a print exhibition.
But this eye-catching object will be part of Urich Lau's installation for The Private Museum's new show.
Repeat, Repeat, Repeat: Revising The Phenomenon Of Printing, which opens on Friday, brings together seven young artists working in the print medium.
The resulting works, ranging from Lau's three-part installation to Miguel Chew's jellyfish-shaped prints, address different aspects of the curator's vision.
Mission Statement relates to the history of print in a tangential fashion, pondering the impact of the printing press on political and social communication.","statement, text, repeat, impact, installation, print, laus, visitors, mark, making, zaki, printing",natural calamities
257,05/2019,JAKARTA (AFP) ,Lion Air pilot grounded after beating hotel clerk over ironing,https://www.straitstimes.com/asia/se-asia/lion-air-pilot-grounded-after-beating-hotel-clerk-over-ironing,"JAKARTA (AFP) - A pilot for Indonesia's Lion Air who beat a hotel clerk because he was unhappy with how his uniform was ironed has been grounded, the airline said on Friday (May 3).
The budget airline said the pilot was suspended following the April 30 incident at a hotel in the city of Surabaya.
""Currently, Lion Air is gathering data and other information needed for an investigation,"" company spokesman Danang Mandala Prihantoro said in a statement.
""If the pilot is found guilty after the investigation, Lion Air will apply firm sanctions by dismissing him from the company.""
Last year, a nearly new Lion Air Boeing 737 Max jet slammed into the sea shortly after take-off from the capital Jakarta, killing all 189 people on board.","hotel, ironing, grounded, air, beating, jakarta, investigation, unhappy, walk, airline, pilot, viewed, lion, clerk",natural calamities
258,04/2019,"LONDON • ""Frantic, Kultida ran from the house, yelling What happened? What happened?"", read an excerpt from the 2018 biography Tiger Woods written by Jeff Benedict and Armen Keteyian.

""As Tiger was placed on a gurney and rolled toward an ambulance, he momentarily opened his eyes and tried to speak. His lips moved, but there were no words. Then his eyes rolled back in his head, as if he were dead. Elin screamed and Kultida wept.""

Nine","In the Woods household, mum 'Tida' knows best",https://www.straitstimes.com/sport/golf/in-the-woods-household-mum-tida-knows-best,""", read an excerpt from the 2018 biography Tiger Woods written by Jeff Benedict and Armen Keteyian.
When her son Tiger walked off the 18th green at Augusta National two Sundays ago after his memorable Masters triumph, she was there with her grandchildren and his girlfriend, Erica Herman, to embrace him.
Having stood by her boy through the dark times, Kultida ""Tida"" Woods now radiated pride and emotion seldom visible during any of Woods' previous 14 golf Major victories.
Tida, though, did more to shape his personality, telling an interviewer in 2009: ""I am a loner, and so is Tiger.
In the Woods household, you can bet it's further confirmation that Mum knows best.","told, son, woods, mum, knows, household, tida, red, golf, tiger, kultida, wife, best",natural calamities
259,04/2019,MONTREAL (AFP) ,Bodies of three professional mountaineers found in Canada,https://www.straitstimes.com/world/americas/bodies-of-three-professional-mountaineers-found-in-canada,"MONTREAL (AFP) - The bodies of three world-renowned professional mountaineers - two Austrians and an American - were found on Sunday (April 21) after they went missing during an avalanche on a western Canadian summit, the national parks agency said.
American Jess Roskelley, 36, and Austrians Hansjorg Auer, 35, and David Lama, 28, went missing late last Tuesday at Banff National Park.
""Parks Canada extends our sincere condolences to their families, friends and loved ones,"" the agency said in a statement.
Our thoughts are with families, friends and all those who have been affected by this tragic incident.""
Mr Roskelley was the son of John Roskelley, who was also considered one of the best mountaineers of his own generation.","families, son, missing, friends, mountaineers, roskelley, national, considered, canada, bodies, went, lama, professional",natural calamities
260,04/2019,KATHMANDU (AFP) ,Malaysian climber stranded on Nepal's Mount Annapurna,https://www.straitstimes.com/asia/south-asia/malaysian-climber-stranded-on-nepals-mount-annapurna,"KATHMANDU (AFP) - A Malaysian man was stranded in Nepal near the summit of Mount Annapurna, expedition organisers said, after the climber was separated from other trekkers while descending the treacherous peak.
Mr Thaneshwor Guragain of Seven Summit Treks said the man's guide stumbled into the camp late on Tuesday after the two had lagged behind the team.
""Details of the climber's condition are not clear, but his guide said it was impossible to bring him down by himself.
""We are in conversation with the Malaysian embassy to plan what to do next,"" he added.
The Malaysian had returned to Nepal after summiting Everest last year.","climber, nepal, camp, summit, waited, weatherthe, malaysian, annapurna, guragain, mount, guide, man, nepals, stranded, treks",natural calamities
261,04/2019,KATHMANDU (AFP) ,Malaysian climber has 'miracle' rescue on Nepal's Mount Annapurna,https://www.straitstimes.com/asia/south-asia/malaysian-climber-has-miracle-rescue-on-nepals-mount-annapurna,"KATHMANDU (AFP) - A Malaysian climber stranded in the open for two nights on one of the world's most treacherous mountains was rescued in Nepal on Thursday (April 25), expedition organisers said.
Climbing experts said it was a ""miracle"" that 48-year-old Chin Wui Kin survived the freezing conditions on Mount Annapurna for so long.
Mr Chin reached the top of the 8,100m Himalayan mountain on Tuesday, but failed to return to the nearest camp, 1km below the peak, with the rest of his group.
A rescue helicopter spotted Mr Chin waving from the snowy slopes at an elevation of around 7,500m early on Thursday, organisers said.
Four experienced sherpas were then dropped at another camp at 6,500m to try to reach him.","chin, climber, wui, worlds, mr, try, rescue, malaysian, treacherous, annapurna, waving, mount, organisers, miracle, nepals, camp, treks",natural calamities
262,04/2019,KATHMANDU (AFP) ,Rescued Malaysian climber in critical condition in Nepal,https://www.straitstimes.com/asia/south-asia/rescued-malaysian-climber-in-critical-condition-in-nepal,"KATHMANDU (AFP) - A Malaysian climber rescued after two nights in the open on one of the world's most treacherous mountains is in critical condition, his doctor said on Friday (April 26).
He is suffering from severe hypothermia and has frostbite on his hands and feet,"" Sanij Singh, emergency physician at Mediciti Hospital, told Agence France-Presse.
""His condition is critical... we are doing what we can.""
Frantic efforts began to find him after his guide stumbled to the camp and raised the alarm.
Four experienced Sherpas were then dropped at another camp at 6,500m and after four hours of searching and climbing found Chin in a semi-conscious state.","wui, nepal, climber, camp, summit, worlds, malaysian, kathmandu, waving, hospital, 48, rescued, critical, condition",natural calamities
263,03/2019,"Rights groups say the Computer Crimes law provides broad powers to crack down on online content and to target regime critics.

The head of the millennial",Nine arrested in Thailand for posting election 'fake news',https://www.straitstimes.com/asia/se-asia/nine-arrested-in-thailand-for-posting-election-fake-news,"Rights groups say the Computer Crimes law provides broad powers to crack down on online content and to target regime critics.
Confusion is swirling in the aftermath of the vote as the Election Commission has staggered the release of results and published inconsistent tallies.
Its main rival Pheu Thai, the party linked to former premier Thaksin Shinawatra, was trailing with 7.9 million votes.
More than 2.1 million votes have been deemed invalid, the commission said without offering an explanation.
The Election Commission is expected to release more results on Friday, which could clarify the outcome of the vote.","election, yeara, vote, million, commission, posting, junta, arrested, thailand, votes, violating, upper, fake, seats, party",natural calamities
264,03/2019,"SAITAMA, JAPAN (AFP) ",Figure skating: Nathan Chen outshines Yuzuru Hanyu to retain world title with Vincent Zhou third,https://www.straitstimes.com/sport/figure-skating-nathan-chen-outshines-yuzuru-hanyu-to-retain-world-title-with-vincent-zhou,"SAITAMA, JAPAN (AFP) - American Nathan Chen overcame a dashing Yuzuru Hanyu free routine with an electrifying performance of his own on Saturday (March 23) to retain his world figure skating title in Japan.
But despite immense pressure, Chen hit back with interest, crushing four gorgeous quadruple jumps, including a quad toe-loop, triple toe-loop combination he executed in an apparently effortless manner.
Fellow American Vincent Zhou took bronze after an ethereal free skate that earned him a total of 281.16 points.
A shattered Hanyu could barely conceal his disappointment after failing to win a third world title.
Earlier, French ice dancers Gabriella Papadakis and Guillaume Cizeron completed a successful defence of their world title with a flawless free routine.","retain, outshines, free, world, title, toeloop, winter, skating, yuzuru, total, vincent, points, took, hanyu, zhou, nathan, papadakis, ice",natural calamities
265,02/2019,CALIFORNIA (REUTERS) ,"Cars submerged, vineyards flooded as storm slams California",https://www.straitstimes.com/world/united-states/cars-submerged-vineyards-flooded-as-storm-slams-california,"CALIFORNIA (REUTERS) - Hundreds of California residents were ordered to evacuate their homes on Wednesday (Feb 13) as rain from a powerful Pacific storm raised the risk of mudslides in areas hit by recent wildfires.
Some areas around Los Angeles could see over 13 cm of rain from the storm, which is being channeled to the coast by a flow of atmospheric moisture known as the ""Pineapple Express.""
The storm, the wettest to hit California this winter, was set to peak on Thursday and has already sparked flood watches from Arizona to Washington.
Among the hardest hit areas was northern California, with rain driven by winds of up to 120kmh pounding parts of Sonoma County's wine country.
Cars plowed through standing water on San Francisco streets and water reached the wing mirrors of an abandoned car on a flooded Santa Cruz road.","flood, cars, slams, rain, california, flooded, areas, los, hit, submerged, express, water, storm, pineapple, vineyards",natural calamities
266,02/2019,"Coromoto Crespo, 58, told Agence France",Thousands of Venezuela volunteers begin preparing US aid entry,https://www.straitstimes.com/world/americas/thousands-of-venezuela-volunteers-begin-preparing-us-aid-entry,"US assistance has been blocked by containers which Maduro loyalists placed on a border bridge to prevent access.
On another front, Venezuelan Foreign Minister Jorge Arreaza confirmed having held two meetings with special US envoy Elliott Abrams.
Guaido repeated his call on Venezuela's military - whose support for Maduro has been crucial - to let the aid pass.
'CRUMBS' AND 'ROTTEN FOOD'Maduro asserts that aid could be used as a way for the United States to invade.
Maduro, the hand-picked successor to socialist firebrand Hugo Chavez, blames Venezuela's woes on US sanctions, more of which were added on Friday.","venezuelas, volunteers, venezuela, maduro, thousands, begin, military, feb, arreaza, venezuelans, venezuelan, entry, united, border, preparing, aid",natural calamities
267,02/2019,SAO PAULO (REUTERS) ,Miner Vale evacuates 200 people near Brazilian dam on fears of instability,https://www.straitstimes.com/world/americas/miner-vale-evacuates-200-people-near-brazilian-dam-on-fears-of-instability,"SAO PAULO (REUTERS) - Around 200 residents were evacuated from an area near a tailings dam in Brazil operated by Vale SA late on Saturday (Feb 16), amid fears that it was structurally weak and could burst like a similar barrier failure last month that killed 300 people.
Those forced to flee were taken to a community centre and would then be put in hotels, the company said.
The evacuation comes little more than a week after two communities located close to nearby dams were forced to leave their homes on similar fears of dam failures.
The collapse last month of a separate Vale dam in the same area unleashed an avalanche of mud that engulfed nearby buildings and farms, killing an estimated 300 people in Brazil's deadliest mining disaster.
Another dam, also used to store the muddy mining detritus known as tailings and co-owned by Vale and BHP Group, had collapsed in 2015, killing 19 people and wreaking massive environmental damage.","200, nearby, month, fears, mining, similar, instability, miner, dam, evacuates, killing, vale, forced, tailings, brazilian, near",natural calamities
268,02/2019,BRUMADINHO (REUTERS) ,Brazil's Vale must change behaviour after deadly dam bursts: Solicitor general,https://www.straitstimes.com/world/americas/brazils-vale-must-change-behaviour-after-deadly-dam-bursts-solicitor-general,"BRUMADINHO (REUTERS) - Brazilian miner Vale needs to change its behaviour, cooperate more with authorities and be more transparent after a deadly dam collapse at one of its mines that likely killed more than 300 people, Brazil's solicitor general said on Saturday (Feb 2).
""Firstly, we need a change of behaviour.
""We need to have an effective assumption by Vale of its responsibility for the event ...
In a later statement, the solicitor general's office said all of the costs associated with tragedy incurred by the federal government would be charged to Vale.
With 121 people confirmed dead and another 226 still missing, according to the latest tally on Saturday, the Brumadinho dam burst could be Brazil's deadliest mine disaster.","vales, solicitor, effective, behaviour, general, brazils, change, brumadinho, responsibility, dam, bursts, need, vale, tragedy, deadly",natural calamities
269,02/2019,"BELO HORIZONTE (Brazil) • Major Brazilian TV outlets have obtained dramatic security camera video showing the outer wall of a Brazilian dam collapsing and an avalanche of mud crushing trees, houses and cars in its path.

Close",Dramatic video captures the moment Brazil dam collapses,https://www.straitstimes.com/world/americas/dramatic-video-captures-the-moment-brazil-dam-collapses,"BELO HORIZONTE (Brazil) • Major Brazilian TV outlets have obtained dramatic security camera video showing the outer wall of a Brazilian dam collapsing and an avalanche of mud crushing trees, houses and cars in its path.
Close-ups replayed throughout the day showed cars and people scrambling unsuccessfully to escape the dark red torrent.
With 115 people confirmed dead and another 248 missing, according to information from the rescue team last Friday evening, the tailings dam collapse in the town of Brumadinho could be Brazil's deadliest mine disaster.
The burst dam at the Corrego do Feijao mine on Jan 25 has ignited intense public anger against Vale, which was co-owner of Samarco, the previous dam that collapsed.
""I lost three of my students,"" said Ms Aparecida Moreira, a teacher at a local law school.","brazil, cars, dramatic, moment, horizonte, belo, deadly, dam, vale, brazilian, collapses, state, collapse, video, captures, dead",natural calamities
270,02/2019,"BRUMADINHO, Brazil • The toll from a dam collapse last week at a mine in south",Death toll rises to 121 in Brazil dam collapse,https://www.straitstimes.com/world/americas/death-toll-rises-to-121-in-brazil-dam-collapse,"BRUMADINHO, Brazil • The toll from a dam collapse last week at a mine in south-east Brazil has risen to 121 dead and 226 missing, according to officials.
All those listed as missing are presumed dead, with no survivors being found over the past week.
It was the second dam disaster in three years at a mine owned by Brazilian mining giant Vale.
""We need to have an effective assumption by Vale of its responsibility for the event...
He added that Vale's actions had not improved since the deadly tailings dam collapse in 2015 - the Samarco project that it jointly-owned with BHP Billiton.","brazil, effective, missing, toll, disaster, mining, responsibility, death, dam, need, vale, 121, collapse, rises, dead",natural calamities
271,02/2019,"On a wintry Tuesday, leafless trees in Frankfurt am Main, Germany, are a pretty sight to passers",Bright side of German winter,https://www.straitstimes.com/world/bright-side-of-german-winter,"On a wintry Tuesday, leafless trees in Frankfurt am Main, Germany, are a pretty sight to passers-by.
Over the past few years, Germany had seen a drop in snowfall during winter due to climate change, with winter sport conditions less than ideal and businesses suffering.
According to German public broadcaster Deutsche Welle, parts of Germany were engulfed by heavy snowfalls early last month.
The Alpine region was hit with the heaviest snowfalls for several years, causing avalanches and cutting off several winter resorts from the outside world.
This is a boon for the resorts as the conditions in the Alps are now ideal for winter sports and the upcoming school vacation is likely to bring business.","resorts, ideal, wintry, winter, snowfalls, worldnow, vacation, conditions, welle, germany, bright, german",natural calamities
272,02/2019,"This Kashmiri boatman braved the freezing cold and snowfall at Dal Lake in Srinagar on Thursday.

The weather improved in Jammu and Kashmir yesterday after the state received its heaviest snowfall so far this season.

The Meteorological Office has predicted that the weather will further improve by today.

""The western disturbance that caused rain and heavy snowfall is moving out. Weather has already improved, and we are expecting further improvement during the next 24 hours,"" a Met official said.

Heavy snowfall in the Kashmir Valley over 24 hours triggered avalanches and landslides at various places. In the higher reaches, there was about 2m of snow accumulation, while in the plains, there was 30cm to 60cm of snow accumulation from Thursday.

The heavy snowfall closed the Jammu",Passage of winter in Kashmir,https://www.straitstimes.com/world/passage-of-winter-in-kashmir,"The weather improved in Jammu and Kashmir yesterday after the state received its heaviest snowfall so far this season.
""The western disturbance that caused rain and heavy snowfall is moving out.
Heavy snowfall in the Kashmir Valley over 24 hours triggered avalanches and landslides at various places.
In the higher reaches, there was about 2m of snow accumulation, while in the plains, there was 30cm to 60cm of snow accumulation from Thursday.
The heavy snowfall closed the Jammu-Srinagar national highway and cut off Kashmir's road links with the rest of India.","kashmir, accumulation, thursdaythe, srinagar, winter, snow, snowfall, heavy, improved, hours, passage, weather",natural calamities
273,01/2019,JAKARTA (AFP) ,"Death toll from Indonesia floods, landslides climbs to 68",https://www.straitstimes.com/asia/se-asia/death-toll-from-indonesia-floods-landslides-climbs-to-68,"JAKARTA (AFP) - At least 68 people have been killed and thousands were forced to flee their homes after floods and landslides hit the island of Sulawesi, Indonesia, an official said Saturday (Jan 26).
Some 6,700 people in 14 districts have been evacuated and are now living in shelters, schools, tents or mosques.
The number of the evacuees has doubled from Friday after the disaster mitigation officials managed to get access to previously isolated districts and update the figures.
Local government have set up public kitchens and emergency medical clinics for the displaced people and aid has started pouring into the affected districts, Mr Syamsibar said.
Water has started to recede and access to transportation has slowly returned to normal.","districts, mr, 68, toll, climbs, evacuees, disaster, syamsibar, death, access, landslides, started, hit, floods, afp, indonesia, mitigation",natural calamities
274,01/2019,JAKARTA (AFP) ,"Indonesia flood, landslide death toll hits 70",https://www.straitstimes.com/asia/se-asia/indonesia-flood-landslide-death-toll-hits-70,"Lashed by heavy rain, rivers swelled and burst their banks, inundating dozens of communities across 12 districts as well as parts of the provincial capital Makassar.
The bodies of 70 victims have been found, while six are still missing, Mr Syamsibar, head of South Sulawesi's disaster mitigation agency, who like many Indonesians goes by one name, told AFP.
Nearly 9,500 people have been displaced by the extreme weather, and hundreds of houses, government buildings, schools and bridges have been damaged, the disaster mitigation agency said on Monday.
The authorities say flood waters are receding but a state of emergency will remain in place until Feb 6, while rescuers look for those still missing and help repair damaged infrastructure.
Landslides and floods are common in Indonesia, especially during the monsoon season between October and April, when rains lash the vast South-east Asian archipelago.","landslide, flood, missing, 70, toll, disaster, death, agency, landslides, hits, damaged, authorities, buildings, footage, indonesia, floods, mitigation",natural calamities
275,02/2019,LONDON (AFP) ,Football: 'Dreamer' Sarri defiant despite Chelsea struggles,https://www.straitstimes.com/sport/football/football-dreamer-sarri-defiant-despite-chelsea-struggles,"A humiliating 4-0 defeat at Bournemouth on Wednesday triggered an avalanche of abuse for the Italian.
""Napoli are spectacular and his brand of football is a joy to watch,"" Manchester City manager Pep Guardiola said of Sarri.
Those summer compliments are now a distant memory, yet Sarri remains adamant his style will get results eventually.
The Blues' worst league defeat for more than 22 years left their bid to qualify for the Champions League under severe threat.
But, asked if he was finding life in the Premier League tougher than he expected, Sarri tellingly replied: ""Probably yes.""","defeat, sarri, teams, play, players, dreamer, change, bournemouth, despite, chelsea, league, football, defiant, struggles",natural calamities
276,02/2019,"BELO HORIZONTE, Brazil (REUTERS) ",Dramatic images capturing moment of deadly Brazil dam collapse emerge,https://www.straitstimes.com/world/americas/dramatic-images-capturing-moment-of-deadly-brazil-dam-collapse-emerge,"BELO HORIZONTE, Brazil (REUTERS) - Major Brazilian TV outlets have obtained dramatic security camera video showing the outer wall of a Brazilian dam collapsing and an avalanche of mud crushing trees, houses and cars in its path.
Close-ups replayed throughout the day showed cars and people scrambling unsuccessfully to escape the dark red torrent.
With 115 people confirmed dead and another 248 missing, according to information from the rescue team on Friday evening (Feb 1), the tailings dam collapse in the town of Brumadinho could be Brazil's deadliest mine disaster.
The burst tailings dam at the Corrego do Feijao mine last Friday has ignited intense public anger against Vale, which was co-owner of Samarco, the previous dam that collapsed.
""I lost three of my students,"" said Aparecida Moreira, a teacher at a local law school.","brazil, moment, dramatic, capturing, images, horizonte, miner, dam, vale, emerge, state, mud, collapse, tailings, showed, deadly, dead",natural calamities
277,01/2019,WASHINGTON (AFP) ,Thanks for sharing? US politicians' online tone seeks an authentic like,https://www.straitstimes.com/world/united-states/thanks-for-sharing-us-politicans-online-tone-seeks-an-authentic-like,"Enter Mr O'Rourke, whose visit to a dentist in his home town of El Paso, Texas, for a conversation about life near the US-Mexico border triggered an avalanche of reaction online.
""So, I'm here with Diana, my dental hygienist,"" Mr O'Rourke says to kick off the video on Instagram, where he has 760,000 followers.
The clip shows Mr O'Rourke, 46, wearing a protective green bib as Diana removes an electric polishing tool from his mouth after cleaning his pearly whites.
Mr O'Rourke may well have sought to improve his brand image, but the visit also brought up the issue of dental coverage.
But Prof Talan says a new generation of tweeters and Instagram users in Congress are revealing their daily lives more than ever.","users, sharing, orourke, mr, thanks, president, ms, seeks, democratic, authentic, tone, online, politicians, instagram, millions, talan",natural calamities
278,01/2019,"Heavy snowfall in parts of Austria has left ski resorts buried under mounds of snow, as seen by this ski lift that serves the Hochkar ski area.

The mountainous area, about 150km west of Vienna, was declared a disaster zone earlier last week because of snow more than 3.5m deep.

The winter storm has left more than 2,000 people trapped in villages and ski resorts, and over 4,000 households without electricity.

At the weekend, three German skiers were killed in an avalanche near the Austrian ski resort of Lech am Arlberg, reported BBC.

This brings the number of weather",Ski resorts left out in the cold,https://www.straitstimes.com/multimedia/photos/ski-resorts-left-out-in-the-cold,"Heavy snowfall in parts of Austria has left ski resorts buried under mounds of snow, as seen by this ski lift that serves the Hochkar ski area.
The mountainous area, about 150km west of Vienna, was declared a disaster zone earlier last week because of snow more than 3.5m deep.
The winter storm has left more than 2,000 people trapped in villages and ski resorts, and over 4,000 households without electricity.
At the weekend, three German skiers were killed in an avalanche near the Austrian ski resort of Lech am Arlberg, reported BBC.
This brings the number of weather-related deaths in Europe this month to at least 24, reported the Associated Press.","resorts, cold, snow, winter, west, left, zone, week, ski, reported, weekend",natural calamities
279,01/2019,"""Their aim was not to join Bersatu. They are out to stop Datuk Seri Anwar Ibrahim from becoming prime minister and they wanted Zahid to step down.""

But he said the group cannot come back to their previous party posts in the divisions or supreme council, and will have to start as ordinary members.

The avalanche of opinions has not stopped even though Datuk Seri Ikmal Hisham Abdul Aziz, one of the six, has denied outright that he is rejoining Umno. Sources close to the six said none of them have applied to return to Umno. As of now, they remain as independent MPs.

But it is understood that something is brewing behind the scenes to help pave their way back to Umno. Well",Shadow boxing with power elites from the past,https://www.straitstimes.com/asia/se-asia/shadow-boxing-with-power-elites-from-the-past,"The clashes are happening largely among the minions of Mr Duterte and Ms Arroyo.
The hostilities began when Ms Arroyo, Mr Andaya and their favoured allies were accused of huge budget insertions amounting to billions of pesos that they allegedly allotted for their congressional districts.
Mr Duterte and Ms Arroyo have started to join the fracas.
Ms Arroyo has called on the Duterte administration to produce ""tangible results"" this year to ease poverty.
Mr Duterte countered that his administration has ""achieved more"" compared with the combined terms of Ms Arroyo and Mr Benigno Aquino.","passport, include, mr, arroyo, ms, shinawatras, cambodian, umno, past, power, boxing, thai, shadow, duterte, elites",natural calamities
280,12/2018,JAKARTA ,Indonesia's deadly tsunami predicted by experts in 2012,https://www.straitstimes.com/asia/se-asia/indonesias-deadly-tsunami-predicted-by-experts-in-2012,"JAKARTA - A study carried out six years ago by the Geological Society of London which accurately predicted a possible major hazard emerging from Anak Krakatau volcano could have been used as a basis to prevent Indonesia's latest natural disaster which has killed more than 400 people.
The 2012 study said a tsunami could be triggered by a collapse of Anak Krakatau's flank as the volcano is partly built on a steep wall of the caldera resulting from the 1883 eruptions.
On Dec 22, the calamity happened, with the highlighted areas mentioned in the study being those with the highest level of devastation.
At least 426 people have been killed, over 7,000 others injured and another 23 are still unaccounted for.
Sumur district, which consists of seven coastal villages, became the worst hit and rescuers are still searching for victims' bodies under the rubble of houses and fallen trees, and more excavators are needed.","province, tsunami, killed, volcano, krakatau, possible, study, anak, tip, indonesias, predicted, experts, deadly, populous",natural calamities
281,12/2018,"A study carried out six years ago by the Geological Society of London that accurately predicted a possible major hazard emerging from Anak Krakatau volcano could have been used as a basis to prevent Indonesia's latest natural disaster, which has killed more than 400 people.

The 2012 study said a tsunami could be triggered by a collapse of Anak Krakatau's flank as the volcano is partly built on a steep wall of the caldera resulting from the 1883 eruptions.

Using a numerical model, it simulates both Anak Krakatau landslides and the tsunami propagations, detailing the tsunami's possible travel time and wave amplitude when hitting various coastal areas including Sumur, Carita, Labuan and Anyer in Banten province ",2012 study predicted tsunami disaster that struck Indonesia,https://www.straitstimes.com/asia/se-asia/2012-study-predicted-tsunami-disaster-that-struck-indonesia,"A study carried out six years ago by the Geological Society of London that accurately predicted a possible major hazard emerging from Anak Krakatau volcano could have been used as a basis to prevent Indonesia's latest natural disaster, which has killed more than 400 people.
The 2012 study said a tsunami could be triggered by a collapse of Anak Krakatau's flank as the volcano is partly built on a steep wall of the caldera resulting from the 1883 eruptions.
On Dec 22, the calamity struck, with the highlighted areas mentioned in the study being those with the highest level of devastation.
A section of the volcano's slope collapsed after the Dec 22 eruption and slid into the ocean, which displaced massive amounts of water, generating waves up to 5m high that then inundated the nearby coastlines of Java and Sumatra.
At least 431 people have been killed, over 7,000 others injured and another 15 are still unaccounted for.","province, tsunami, disaster, populous, killed, volcano, krakatau, possible, study, anak, tip, predicted, indonesia, struck",natural calamities
282,12/2018,A bloc of 44 small island nations ,"Saudi, US snub of climate report unsettles UN talks",https://www.straitstimes.com/world/europe/saudi-us-snub-of-climate-report-unsettles-un-talks,"Most of those emissions come from the burning of fossil fuels, including oil, the mainstay of the Saudi economy.
Kuwait, Russia and Saudi Arabia voiced similar reservations, and proposed that the UN climate body simply ""note"" the report, and not ""welcome"" it.
""Saudi Arabia, Russia, Kuwait and especially the United States are rogue nations,"" said Christian Aid international climate lead Mohamed Adow.
In a statement released Monday amid the blowback, Saudi Arabia said ""limited literature and scientific uncertainties"" in the report ""required further research and analysis"".
Unexpectedly, how the UN climate forum recognises the 1.5 deg C report has emerged as an issue that could derail the already fragile talks.","states, snub, continue, change, unsettles, report, saudi, arabia, deg, issue, climate, talks, c",natural calamities
