,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
335,Jan-21,MOSCOW (AFP) ,Russia in 'energetic' talks with US over nuclear pact,https://www.straitstimes.com/world/russia-in-energetic-talks-with-us-over-nuclear-pact,"MOSCOW (AFP) - Russia and the United States are holding ""energetic"" discussions over the extension of a key nuclear accord that expires next week, the Kremlin said on Tuesday (Jan 26).
The New Start treaty, signed in 2010, caps to 1,550 the number of nuclear warheads that can be deployed by Moscow and Washington, who control the world's largest nuclear arsenals.
Negotiations to extend the treaty stalled as US President Donald Trump's administration insisted that China should join the deal, despite Beijing flatly rejecting the idea.
Last week, the Kremlin welcomed indications from the team of new US President Joe Biden that they would work towards a five-year extension.
The Trump administration withdrew from several weapons treaties, including the Intermediate-Range Nuclear Forces (INF) treaty with Russia.","start, washington, pact, talks, moscow, work, treaty, kremlin, week, energetic, trumps, nuclear, president, russia",Man-Made Disaster,Man-Made Disaster
336,Jan-21,"WASHINGTON • US President Joe Biden has designated Mr Christopher Hanson, currently a commissioner on the Nuclear Regulatory Commission (NRC), as the agency's new chairman, effective immediately.

Mr Hanson is a former staff member of the Senate Committee on Appropriations and adviser in the Energy Department's Office of Nuclear Energy. He has been a Democratic commissioner of the NRC since last June, filling the remainder of a term ending in June 2024.

The agency formulates policies and develops regulations governing nuclear reactor and nuclear material safety.

Mr Hanson succeeds Ms Kristine Svinicki, the longest",Democrat Christopher Hanson is new chairman of US nuclear regulator,https://www.straitstimes.com/world/united-states/democrat-christopher-hanson-is-new-chairman-of-us-nuclear-regulator,"WASHINGTON • US President Joe Biden has designated Mr Christopher Hanson, currently a commissioner on the Nuclear Regulatory Commission (NRC), as the agency's new chairman, effective immediately.
Mr Hanson is a former staff member of the Senate Committee on Appropriations and adviser in the Energy Department's Office of Nuclear Energy.
The agency formulates policies and develops regulations governing nuclear reactor and nuclear material safety.
Mr Hanson succeeds Ms Kristine Svinicki, the longest-serving member in the agency's history - she left last Wednesday after serving as chairman since 2017.
Commissioners are confirmed by the United States Senate, but the president has discretion to appoint any commissioner as chairman without further congressional involvement.","christopher, hanson, safety, senate, serving, regulator, nrc, chairman, democrat, nuclear, president, energy, commissioner",Man-Made Disaster,Man-Made Disaster
337,Mar-21,"Ten years ago, on March 11, 2011, the biggest recorded earthquake in Japanese history hit the country's north",Nuclear energy - a phoenix or extinct species?,https://www.straitstimes.com/opinion/nuclear-energy-a-phoenix-or-extinct-species,"Ten years ago, on March 11, 2011, the biggest recorded earthquake in Japanese history hit the country's north-eastern coast.
It was followed by a tsunami that travelled up to 10km inland, reaching heights of over 43.3m in some areas and sweeping entire towns away in seconds.
This disaster left nearly 20,000 people dead or missing.
It also destroyed the Fukushima Daiichi Nuclear Power Station and released radioactive materials over a large area.
The accident triggered widespread evacuations, leading to large economic losses and the eventual shutdown of all nuclear power plants in Japan.","phoenix, power, extinct, towns, travelled, sweeping, station, triggered, widespread, tsunami, nuclear, species, energy, large",Man-Made Disaster,Man-Made Disaster
338,Feb-21,DUBAI (REUTERS) ,Minister says Qatar working for a return to Iran nuclear accord: Report,https://www.straitstimes.com/world/middle-east/minister-says-qatar-working-for-a-return-to-iran-nuclear-accord-report,"DUBAI (REUTERS) - Qatar is working to de-escalate tension in the region by advocating for a return to the 2015 Iran nuclear agreement, state media quoted its foreign minister as saying.
""The State of Qatar is working on de-escalation through a political and diplomatic process to return to the nuclear agreement,"" Foreign Minister Sheikh Mohammed bin Abdulrahman Al-Thani said on Wednesday (Feb 10), according to state news agency QNA.
US President Joe Biden's administration is exploring ways to restore the nuclear deal that Iran signed with world powers but abandoned in 2018 by former President Donald Trump, who restored sanctions.
Thani said Qatar's communication was going on with both Iran and the United States, given the strategic ties Qatar holds with both.
A breakthrough was reached last month to resolve a three-year dispute between Gulf Arab states and Qatar.","states, report, state, return, united, trump, iran, qatar, minister, accord, nuclear, president, working",Man-Made Disaster,Man-Made Disaster
339,Jan-21,TEHERAN (AFP) ,Iran president hails end of 'tyrant' Trump,https://www.straitstimes.com/world/middle-east/iran-president-hails-end-of-tyrant-trump,"TEHERAN (AFP) - Iran's president on Wednesday (Jan 20) hailed the White House departure of ""tyrant"" Donald Trump, saying ""the ball is in America's court"" to return to a landmark nuclear deal and lift sanctions on Teheran.
Biden, who became the 46th president of the United States on Wednesday, has signalled a willingness to return to dialogue with the Islamic republic.
A ""tyrant's era came to an end and today is the final day of his ominous reign,"" President Hassan Rouhani said in televised remarks to his cabinet.
During his presidency, Trump led a campaign of ""maximum pressure"" against Iran, pulling Washington out of a landmark nuclear deal with Teheran in 2018 and reimposing punishing sanctions.
The nuclear deal, agreed between major powers and Iran in 2015 when Biden was vice-president under Barack Obama, set curbs on Iran's nuclear activities in exchange for relief from international sanctions.","end, deal, teheran, sanctions, return, irans, trump, iran, nuclear, president, tyrant, hails, set",Man-Made Disaster,Man-Made Disaster
340,Nov-20,"DUBAI • An Iranian scientist long suspected by the West of masterminding a secret nuclear bomb programme was killed in an ambush near Teheran yesterday, an incident that is likely to provoke a confrontation between Iran and its foes in the last weeks of Mr Donald Trump's presidency.

The military adviser to Iranian Supreme Leader Ayatollah Ali Khamenei vowed to strike against the killers of Dr Mohsen Fakhrizadeh, who died of injuries in hospital after armed assassins fired on his car, state media reported.

""We will strike as thunder at the killers of this oppressed martyr and will make them regret their action,"" tweeted Mr Hossein Dehghan, also a military commander.

The Tasnim and Fars news agencies, both close to security sources, said the attack took place in Absard city in Teheran province's eastern Damavand county, with ""terrorists bombing a car before shooting at Dr Fakhrizadeh's car"".

""Unfortunately, the medical team did not succeed in reviving him, and a few minutes ago, this manager and scientist achieved the high status of martyrdom after years of effort and struggle,"" a statement by Iran's armed forces carried by state media said.

Iran's Foreign Minister Mohammad Javad Zarif condemned the killing as ""an act of state terror"".

Dr Fakhrizadeh is thought to have headed what the United Nations nuclear watchdog and US intelligence services believe was a coordinated covert nuclear weapons programme in Iran that was shelved in 2003.

Iran has long denied seeking to weaponise nuclear energy.

Whoever is responsible for the attack, it is certain to escalate tension between Iran and the United States in the final weeks of Mr Trump's presidency",Top Iranian nuclear scientist killed in ambush near Teheran,https://www.straitstimes.com/world/middle-east/top-iranian-nuclear-scientist-killed-in-ambush-near-teheran,"DUBAI • An Iranian scientist long suspected by the West of masterminding a secret nuclear bomb programme was killed in an ambush near Teheran yesterday, an incident that is likely to provoke a confrontation between Iran and its foes in the last weeks of Mr Donald Trump's presidency.
Iran's Foreign Minister Mohammad Javad Zarif condemned the killing as ""an act of state terror"".
Dr Fakhrizadeh is thought to have headed what the United Nations nuclear watchdog and US intelligence services believe was a coordinated covert nuclear weapons programme in Iran that was shelved in 2003.
Iran has long denied seeking to weaponise nuclear energy.
Whoever is responsible for the attack, it is certain to escalate tension between Iran and the United States in the final weeks of Mr Trump's presidency.","scientist, state, teheran, united, mr, strike, iran, trumps, iranian, nuclear, ambush, near, killed, weeks",Man-Made Disaster,Man-Made Disaster
341,Nov-20,BEIJING (AFP) ,China's first domestically made nuclear reactor goes online,https://www.straitstimes.com/asia/east-asia/chinas-first-domestically-made-nuclear-reactor-goes-online,"The reactor, which was connected to the national grid on Friday (Nov 27), can generate 10 billion kilowatt-hours of electricity each year and cut carbon emissions by 8.16 million tonnes, according to China National Nuclear Corporation (CNNC).
Billions of dollars in state subsidies have been given to Chinese companies to speed the process - a move that has angered China's trade partners and sparked a protracted trade row with Washington.
China has 47 nuclear plants with a total generation capacity of 48.75 million kilowatts - the world's third highest after the United States and France.
Beijing has invested billions of dollars to develop its nuclear energy sector in recent years as it struggles to wean its economy from coal.
Thirteen nuclear plants are under construction, more than in any other country, despite environmental and safety concerns.","western, reactor, chinas, national, goes, hualong, online, nuclear, plants, china, energy, domestically, trade",Man-Made Disaster,Man-Made Disaster
342,Jan-21,"TEHERAN/VIENNA • Iran has told the United Nations nuclear watchdog that it plans to enrich uranium to up to 20 per cent purity, a level it achieved before a 2015 accord, at its Fordow site buried inside a mountain.

The move was confirmed by the head of the country's Atomic Energy Organisation, Dr Ali Akbar Salehi, on Friday. It is the latest of several recent announcements by Iran to the International Atomic Energy Agency (IAEA) that it plans to further breach the deal, which it started violating in 2019.

That was in retaliation for Washington's withdrawal from the nuclear agreement and its reimposition of sanctions on Teheran.

The measure was one of many mentioned in a law passed by Iran's Parliament last month in response to the killing of the country's top nuclear scientist Mohsen Fakhrizadeh on Nov 27, which Teheran has blamed on Israel.

It could complicate efforts by US President",Iran tells UN watchdog it plans to enrich uranium by up to 20%,https://www.straitstimes.com/world/middle-east/iran-tells-un-watchdog-it-plans-to-enrich-uranium-by-up-to-20,"TEHERAN/VIENNA • Iran has told the United Nations nuclear watchdog that it plans to enrich uranium to up to 20 per cent purity, a level it achieved before a 2015 accord, at its Fordow site buried inside a mountain.
The move was confirmed by the head of the country's Atomic Energy Organisation, Dr Ali Akbar Salehi, on Friday.
It is the latest of several recent announcements by Iran to the International Atomic Energy Agency (IAEA) that it plans to further breach the deal, which it started violating in 2019.
An IAEA report to member states earlier on Friday used similar wording in describing a letter by Iran to the agency dated Dec 31.
""Iran's letter to the agency... did not say when this enrichment activity would take place,"" the IAEA statement added.","tells, uranium, plans, iaea, enrichment, atomic, iran, countrys, watchdog, nuclear, site, enrich, 20, energy, agency",Man-Made Disaster,Man-Made Disaster
343,Feb-21,"WASHINGTON (XINHUA, REUTERS) ",Biden says US not to lift sanctions on Iran first,https://www.straitstimes.com/world/united-states/biden-says-us-not-to-lift-sanctions-on-iran-first,"WASHINGTON (XINHUA, REUTERS) - President Joe Biden said the United States would not lift sanctions against Iran unless Teheran stops enriching uranium, according to an interview broadcasted on Sunday (Feb 7).
Asked if the US would lift sanctions first to get Iran back to the negotiating table, Mr Biden said ""no"" in the interview with CBS News.
Mr Biden also gave an affirmative nod when asked if Iran had to stop enriching uranium first.
A senior US official later said that Mr Biden meant Iran had to stop enriching beyond the deal's limits, not that it had to stop enriching entirely before the two sides might talk.
The United States wants Iran to come back into (compliance with) its JCPOA commitments and if it does, the United States will do the same.""","states, deal, biden, teheran, sanctions, uranium, united, iran, lift, stop, enriching, jcpoa",Man-Made Disaster,Man-Made Disaster
344,Feb-21,TEHERAN (REUTERS) ,"Iran top diplomat urges Biden to return to nuclear deal, ease sanctions by Feb 21",https://www.straitstimes.com/world/middle-east/iran-top-diplomat-urges-biden-to-return-to-nuclear-deal-ease-sanctions-by-feb-21,"TEHERAN (REUTERS) - Iran's foreign minister urged Washington to act fast to return to the 2015 nuclear accord, pointing out that legislation passed by parliament forces the government to harden its nuclear stance if US sanctions are not eased by Feb 21.
The parliament, dominated by hardliners, passed the legislation in December that set a two-month deadline for an easing of sanctions.
President Joe Biden's administration is exploring ways to restore the nuclear deal that Iran signed with world powers but was abandoned in 2018 by former President Donald Trump, who restored sanctions.
Teheran has said Washington must ease sanctions before it resumes nuclear compliance, and ruled out negotiations on wider security issues such as Iran's missile programme.
Biden said on Thursday the more than six-year war, widely seen as a proxy conflict between Saudi Arabia and Iran, ""has to end.""","washington, deal, state, urges, feb, biden, parliament, sanctions, return, diplomat, irans, iran, zarif, war, nuclear, step, ease, saudi",Man-Made Disaster,Man-Made Disaster
345,Feb-21,TEHERAN (AFP) ,Iran's Rouhani rules out changes to nuclear deal,https://www.straitstimes.com/world/middle-east/irans-rouhani-rules-out-changes-to-nuclear-deal,"TEHERAN (AFP) - President Hassan Rouhani on Wednesday (Feb 3) ruled out changes to Iran's nuclear accord with world powers and dismissed calls to broaden the terms of the deal and include regional countries.
US President Joe Biden has voiced support for returning to the accord, from which Mr Donald Trump exited, but has insisted that Teheran first resume full compliance and consider expanding the deal beyond the nuclear issue.
Iran's regional arch rival, Saudi Arabia, has also called for a role in any future talks on the agreement.
And no one will be added to the JCPOA,"" Mr Rouhani said at a televised cabinet meeting, using the deal's official name, the Joint Comprehensive Plan of Action.
Iran a year later responded by gradually suspending its compliance with most of its key nuclear commitments in the deal, under which it was promised economic relief for limits on its nuclear programme.","role, compliance, deal, changes, rouhani, teheran, return, irans, trump, rules, zarif, nuclear, jcpoa",Man-Made Disaster,Man-Made Disaster
346,Feb-21,WASHINGTON (AFP) ,US extends New START nuclear arms treaty with Russia: Blinken,https://www.straitstimes.com/world/united-states/us-extends-new-start-nuclear-arms-treaty-with-russia-blinken,"WASHINGTON (AFP) - The United States has extended the New START nuclear disarmament treaty with Russia for five years starting on Wednesday (Feb 3), Secretary of State Antony Blinken said.
""President Biden pledged to keep the American people safe from nuclear threats by restoring US leadership on arms control and non-proliferation,"" Mr Blinken said in a statement.
""Today, the United States took the first step towards making good on that pledge when it extended the New START Treaty with the Russian Federation for five years.""
The New START treaty is the last remaining arms reduction pact between the former Cold War rivals.
Signed in 2010, New START caps to 1,550 the number of nuclear warheads that can be deployed by Moscow and Washington, which control the world's largest nuclear arsenals.","start, states, washington, extended, moscow, united, treaty, arms, nuclear, extends, russia, blinken, control",Man-Made Disaster,Man-Made Disaster
347,Feb-21,"TEHERAN • Iranian President Hassan Rouhani yesterday ruled out changes to the country's nuclear accord with world powers and dismissed calls to broaden the terms of the deal and include regional countries.

United States President Joe Biden has voiced support for returning to the accord, from which Mr Donald Trump exited, but has insisted that Teheran first resume full compliance and consider expanding the deal beyond the nuclear issue.

Iran's regional arch",Iranian President says 'no' to expanding nuclear deal,https://www.straitstimes.com/world/middle-east/iranian-president-says-no-to-expanding-nuclear-deal,"TEHERAN • Iranian President Hassan Rouhani yesterday ruled out changes to the country's nuclear accord with world powers and dismissed calls to broaden the terms of the deal and include regional countries.
United States President Joe Biden has voiced support for returning to the accord, from which Mr Donald Trump exited, but has insisted that Teheran first resume full compliance and consider expanding the deal beyond the nuclear issue.
Mr Trump withdrew the US from the deal and imposed crippling sanctions on Iran in 2018, maintaining a policy of ""maximum pressure"" against the Islamic republic.
Mr Kirby, a retired rear-admiral, did not confirm reports that the Nimitz was headed back to the US after some nine months at sea.
Defence Secretary Lloyd Austin ""believes that we have a robust presence in the Middle East to respond"" to any threat, Mr Kirby said.","compliance, deal, gulf, biden, teheran, kirby, mr, trump, carrier, iranian, nuclear, president, expanding",Man-Made Disaster,Man-Made Disaster
348,Apr-21,PARIS (REUTERS) ,"Iran, world powers to hold talks on April 2 to discuss US return to nuclear deal",https://www.straitstimes.com/world/europe/iran-world-powers-to-hold-talks-on-april-2-to-discuss-us-return-to-nuclear-deal,"PARIS (REUTERS) - Officials from Iran, China, Russia, France, Germany and Britain will meet virtually on Friday to discuss a possible return of the United States to the 2015 nuclear deal, the European Union said in a statement on Thursday (April 1).
The United States and Iran have yet to agree even to meet about reviving the deal and are communicating indirectly via European nations, Western officials have said.
Two diplomatic sources said Britain, France and Germany had already held talks with Iran on Monday and one said there had been talks about an Iranian proposal.
Without elaborating, she said that they were now looking at alternative formats to enable talks.
US State Department spokesman Ned Price said the United States welcomed the meeting as ""a positive step.""","states, deal, talks, teheran, return, united, jcpoa, hold, iran, nuclear, discuss, powers, world, european",Man-Made Disaster,Man-Made Disaster
349,Feb-21,VIENNA (REUTERS) ,Iran deepens breach of nuclear deal at underground enrichment site,https://www.straitstimes.com/world/middle-east/iran-deepens-breach-of-nuclear-deal-at-underground-enrichment-site,"VIENNA (REUTERS) - Iran has deepened a key breach of its 2015 nuclear deal, enriching uranium with a larger number of advanced centrifuge machines in an underground plant as it faces off with the new US administration on salvaging the accord.
The accord says Iran can refine uranium only at its main enrichment site - an underground plant at Natanz - with first-generation IR-1 centrifuges.
Last year Iran began enriching there with a cascade, or cluster, of much more efficient IR-2m machines and in December said it would install three more.
Of the remaining two cascades of IR-2m machines, installation of one had begun while the other's installation was ""nearing completion"", it said.
The nuclear deal sets a limit of 3.67 per cent enrichment purity, suitable for producing civilian nuclear energy and far below the 90 per cent that is weapons-grade.","deal, underground, report, ir2m, deepens, enrichment, uranium, iaea, iran, machines, breach, installation, nuclear, enriching, site",Man-Made Disaster,Man-Made Disaster
350,Oct-20,UNITED NATIONS (AFP) ,Treaty banning nuclear weapons to enter into force: UN,https://www.straitstimes.com/world/united-states/treaty-banning-nuclear-weapons-to-enter-into-force-un,"UNITED NATIONS (AFP) - An international treaty banning nuclear weapons has been ratified by a 50th country, a UN official said Saturday (Oct 24) , allowing the text proponents call historic to enter into force after 90 days.
Other NGOs also welcomed the news, including the International Campaign to Abolish Nuclear Weapons (ICAN), a coalition that won the 2017 Nobel Peace Prize for its key role in bringing the treaty to fruition.
""Honduras just ratified the Treaty as the 50th state, triggering entry into force and making history,"" ICAN said in a tweet.
The 75th anniversary of the nuclear bomb attacks on Nagasaki and Hiroshima, marked in August, saw a wave of countries ratify the treaty in recent months.
The Treaty on the Prohibition of Nuclear Weapons - which bans the use, development, production, testing, stationing, stockpiling and threat of use of such weapons - was adopted by the UN General Assembly in July 2017 with the approval of 122 countries.","weapons, ican, international, treaty, 50th, banning, enter, ratified, nuclear, ratify, force, countries",Man-Made Disaster,Man-Made Disaster
351,Oct-20,"UNITED STATES • An international treaty banning nuclear weapons has been ratified by a 50th country, a United Nations official said, allowing the text proponents call historic to enter into force after 90 days.

While nuclear",Treaty banning nuclear arms to enter into force,https://www.straitstimes.com/world/treaty-banning-nuclear-arms-to-enter-into-force,"UNITED STATES • An international treaty banning nuclear weapons has been ratified by a 50th country, a United Nations official said, allowing the text proponents call historic to enter into force after 90 days.
Ican said in a statement that ""we can expect companies to stop producing nuclear weapons and financial institutions to stop investing in nuclear weapon producing companies.""
The coalition's executive director Beatrice Fihn called it ""a new chapter for nuclear disarmament"", adding that ""decades of activism have achieved what many said was impossible: Nuclear weapons are banned"".
Nuclear-armed states argue their arsenals serve as a deterrent and say they remain committed to the nuclear Non-Proliferation Treaty, which seeks to prevent the spread of nuclear weapons.
Together with the Cold War-era Intermediate-Range Nuclear Forces (INF) treaty, it was considered a centrepiece of international arms control.","states, weapons, united, international, treaty, arms, banning, enter, signed, ratified, nuclear, force, countries",Man-Made Disaster,Man-Made Disaster
352,Nov-20,"TEHERAN (AFP, REUTERS) ",Iran says to return to nuclear commitments if US sanctions lifted,https://www.straitstimes.com/world/middle-east/iran-says-to-return-to-nuclear-commitments-if-us-sanctions-lifted,"TEHERAN (AFP, REUTERS) - Iran will ""automatically"" return to its nuclear commitments if United States President-elect Joe Biden lifts sanctions imposed over the past two years, its foreign minister said on Wednesday (Nov 18).
Mr Zarif described Mr Biden as a ""foreign affairs veteran"" whom he has known for 30 years.
Once in the White House, Mr Biden could ""lift all of these (sanctions) with three executive orders"", Mr Zarif argued.
If Mr Biden's administration does so, Iran's return to nuclear commitments will be ""quick"", the minister added.
Washington's return to the deal, however, could wait, Mr Zarif added.","biden, sanctions, return, lifted, united, commitments, mr, iran, zarif, resolution, nuclear",Man-Made Disaster,Man-Made Disaster
353,Nov-20,BEIJING • China has powered up its first domestically developed nuclear reactor ,First Chinese-developed nuclear reactor starts operations,https://www.straitstimes.com/asia/east-asia/first-chinese-developed-nuclear-reactor-starts-operations,"BEIJING • China has powered up its first domestically developed nuclear reactor - the Hualong One - a significant step in Beijing's attempts to become less dependent on Western allies for energy security and critical technology.
The reactor, which was connected to the national grid on Friday, can generate 10 billion kilowatt-hours of electricity each year and cut carbon emissions by 8.16 million tonnes, according to China National Nuclear Corporation (CNNC).
Billions of dollars in state subsidies have been given to Chinese companies to speed the process - a move that has angered China's trade partners and sparked a trade row with Washington.
Work on the Hualong One reactor started in 2015 and there are currently six other reactors under construction, state-owned plant operator CNNC said.
The Chinese government has invested billions of dollars to develop its nuclear energy sector in recent years as it struggles to wean its economy from coal.","chinesedeveloped, western, reactor, hualong, starts, national, chinas, billion, operations, nuclear, china, energy, trade",Man-Made Disaster,Man-Made Disaster
354,Nov-20,DUBAI (REUTERS) ,Killing of suspected Iranian nuclear mastermind risks confrontation as Trump exits,https://www.straitstimes.com/world/middle-east/prominent-iranian-nuclear-scientist-injured-in-attack-fars-news-agency,"Iran pointed the finger at Israel, while implying the killing had the blessing of the departing Mr Trump.
A US official confirmed this month that Mr Trump asked military aides for a plan for a possible strike on Iran.
Mr Trump decided against it to avoid a wider Middle East conflict.
He was the only Iranian scientist named in the International Atomic Energy Agency's 2015 ""final assessment"" of open questions about Iran's nuclear programme.
The report said he oversaw activities ""in support of a possible military dimension to (Iran's) nuclear programme"".","suspected, killing, military, confrontation, teheran, mastermind, risks, programme, mr, trump, iran, irans, fakhrizadeh, iranian, nuclear, exits, security",Man-Made Disaster,Man-Made Disaster
355,Nov-20,TEHERAN (REUTERS) ,Who is the Iranian scientist killed in Teheran?,https://www.straitstimes.com/world/middle-east/who-is-the-iranian-scientist-killed-in-teheran,"TEHERAN (REUTERS) - Prominent Iranian scientist Mohsen Fakhrizadeh, killed in an attack outside Teheran on Friday (Nov 27), was widely seen outside the country as a leading figure in the Islamic Republic's nuclear programme.
Western officials and experts believe Dr Fakhrizadeh played a pivotal role in suspected Iranian work in the past to develop the means to assemble a nuclear warhead behind the facade of a declared civilian uranium enrichment programme.
Believed to be a senior officer in the elite Revolutionary Guards, Dr Fakhrizadeh was the only Iranian the report identified.
The UN International Atomic Energy Agency (IAEA) has long wanted to meet Dr Fakhrizadeh as part of a protracted investigation into whether Iran carried out illicit nuclear weapons research.
He was also named in a 2007 UN resolution on Iran as a person involved in nuclear or ballistic missile activities.","suspected, dr, report, scientist, teheran, work, fakhrizadeh, iran, iranian, nuclear, develop, killed",Man-Made Disaster,Man-Made Disaster
356,Feb-21,GENEVA (REUTERS) ,"US seeks to extend, strengthen nuclear pact with Iran, says Secretary of State Antony Blinken",https://www.straitstimes.com/world/united-states/us-seeks-to-extend-strengthen-nuclear-pact-with-iran-says-secretary-of-state,"GENEVA (REUTERS) - The United States will seek to strengthen and extend the agreement between world powers and Iran aimed at curbing its nuclear programme, Secretary of State Antony Blinken said on Monday (Feb 22).
Mr Blinken, addressing the UN-sponsored Conference on Disarmament in Geneva, said in a pre-recorded speech: ""The United States remains committed to ensuring that Iran never acquires a nuclear weapon.
US President Joe Biden has said that if Iran comes back into ""strict compliance"" with the 2015 pact, his administration will do the same, Mr Blinken said.
""Working with allies and partners, we will also seek to lengthen and strengthen the JCPOA (Joint Comprehensive Plan of Action) and address other areas of concern, including Iran's destabilising regional behaviour and ballistic missile development and proliferation,"" Mr Blinken said.
""Iran must comply with its safeguards agreements with the IAEA and its international obligations,"" he added.","secretary, states, pact, state, strengthen, plan, teheran, seek, united, mr, iran, antony, extend, nuclear, seeks, blinken",Man-Made Disaster,Man-Made Disaster
357,Sep-20,NEW YORK (NYTIMES) ,Former world leaders urge ratification of nuclear arms ban treaty,https://www.straitstimes.com/world/united-states/former-world-leaders-urge-ratification-of-nuclear-arms-ban-treaty,"Mr Ban Ki-moon, the former secretary-general of the United Nations and a former foreign minister of South Korea, also signed.
The nuclear weapon ban treaty provides the foundation for a more secure world, free from this ultimate menace.""
An international pact designed to prevent Iran from attaining nuclear weapons may be unravelling.
The world's nine nuclear-armed powers - Britain, China, France, India, Israel, North Korea, Pakistan, Russia and the United States - boycotted those negotiations and said they would never sign the treaty.
US officials called its premise dangerously flawed, arguing that the treaty could even elevate the risk of a nuclear conflict.","ban, leaders, states, weapons, pact, world, urge, released, united, treaty, letter, ministers, korea, nuclear, arms, ratification",Man-Made Disaster,Man-Made Disaster
358,Jan-21,WASHINGTON (REUTERS) ,"North Korea sees talks as way to advance nuclear programme, says US intel official",https://www.straitstimes.com/asia/east-asia/north-korea-sees-talks-as-way-to-advance-nuclear-programme-says-us-intel-official,"White House spokeswoman Jen Psaki reiterated this on Friday, saying North Korea's nuclear weapons were a serious threat to peace and Washington had a vital interest in deterring Pyongyang.
I just urge people not to let the tactical ambiguity obstruct the strategic clarity about North Korea that we have,"" he said.
""So we should not be overly encouraged if suddenly (North Korea leader Kim Jong Un) proposes dialogue tomorrow, nor should we be overly surprised, or discouraged, if there's an ICBM (intercontinental ballistic missile) launch by Sunday.""
Seiler also said humanitarian aid - which Blinken said the United States should look at providing to North Korea if needed - was not something of interest to Pyongyang.
Campbell also had some praise for former President Donald Trump's unprecedented summits with Kim, although these made no progress in curtailing a North Korean nuclear weapons program that expanded in the meantime.","washington, administration, weapons, talks, north, official, programme, sees, advance, look, intel, korea, ways, nuclear, blinken, way, pyongyang",Man-Made Disaster,Man-Made Disaster
359,Nov-20,TEHERAN (BLOOMBERG) ,Iran says it won't fall in trap of scuttling any US talks following killing of top nuclear scientist,https://www.straitstimes.com/world/middle-east/iran-says-it-wont-fall-in-trap-of-scuttling-any-us-talks-following-killing-of-top,"TEHERAN (BLOOMBERG) - Iran vowed it won't ""fall into the trap"" of scuppering any future talks with the incoming Biden government following the assassination of a top nuclear scientist.
The Islamic Republic ""shouldn't fall into the trap of linking the assassination to past nuclear negotiations,"" he said.
Iran has blamed Israel, which had accused Dr Fakhrizadeh of masterminding a secret nuclear bomb project and hasn't commented on the allegation.
It seems unnecessary for this situation to continue,"" Mr Zarif told the Entekhab news website in an interview on Sunday.
Mr Trump oppose President-elect Joe Biden's intention to rejoin the Obama-era nuclear accord if Teheran - which denies bomb-making ambitions - also returns to full compliance.","following, assassination, killing, scientist, talks, fall, teheran, scuttling, wont, trump, iran, continue, trap, zarif, nuclear",Man-Made Disaster,Man-Made Disaster
360,Feb-21,VIENNA (REUTERS) ,IAEA says Iran has notified it of plan to end snap nuclear inspections,https://www.straitstimes.com/world/europe/iaea-says-iran-has-notified-it-of-plan-to-end-snap-nuclear-inspections,"Iran has accelerated its breaches of its 2015 nuclear deal with major powers in recent months, partly as demanded by a law passed in response to the killing in November of its top nuclear scientist, which Teheran has blamed on its foe Israel.
Under the deal, Iran is applying the Additional Protocol, which grants the IAEA the power to carry out short-notice inspections at locations not declared to it.
It is in addition to core obligations under a country's so-called Safeguards Agreement with the IAEA.
The IAEA gave more details on what Iran had told it, however, in a report to its member states on Tuesday seen by Reuters.
Germany has warned Iran against obstructing IAEA inspections, saying it would be ""completely unacceptable"" and urging it to desist to give diplomacy a chance, a diplomatic source in Berlin told Reuters on Tuesday.","end, deal, report, notified, feb, plan, snap, teheran, iaea, iran, nuclear, inspections, measures, told, agency",Man-Made Disaster,Man-Made Disaster
361,Mar-21,"US Secretary of State Antony Blinken yesterday said a review of the Biden administration's North Korea policy would be completed ""in the weeks ahead"" and that Washington was working closely with its allies, South Korea and Japan, to come up with a coordinated approach in dealing with the nuclear",US working with allies on dealing with North Korea,https://www.straitstimes.com/world/us-working-with-allies-on-dealing-with-north-korea,"US Secretary of State Antony Blinken yesterday said a review of the Biden administration's North Korea policy would be completed ""in the weeks ahead"" and that Washington was working closely with its allies, South Korea and Japan, to come up with a coordinated approach in dealing with the nuclear-armed state.
His comments came as Pyongyang rejected fresh nuclear talks and rebuked overtures by the US as a ""cheap trick"" to stall for time.","dealing, yesterday, allies, washington, trick, statehis, talks, state, north, stall, korea, working, weeks",Man-Made Disaster,Man-Made Disaster
362,Nov-20,VIENNA (BLOOMBERG) ,"Iran's atomic stocks swell, complicating US return to deal",https://www.straitstimes.com/world/middle-east/irans-atomic-stocks-swell-complicating-us-return-to-deal,"Since May 2018, the Persian Gulf country's uranium stockpile has risen eight-fold.
Iran denies it ever pursued nuclear weapons research and has continued working with inspectors, even after the US abandoned its commitments.
The IAEA reported that it is still looking at information it received after visiting sites in September that may have hosted undeclared experiments two decades ago.
Inspectors reported the delay in clarifying how man-made uranium particles were discovered at an undeclared site was ""unsatisfactory"".
The 16 per cent rise in stockpiled uranium follows Iran's decision to install advanced new centrifuges after an explosion at a key nuclear facility in July.","undeclared, deal, complicating, sites, swell, return, uranium, information, atomic, irans, iaea, iran, stockpile, nuclear, wrote, reported, stocks",Man-Made Disaster,Man-Made Disaster
